s2orc_paper_id;writing_score
119308324;1:3,2:3,3:3,2:2,4:3,5:3,5:2,5:2,6:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
119300282;2:3,2:3,2:3,4:3,4:2,2:1,0:1,5:2,5:2,5:2,5:3,5:1,
88519892;1:3,2:3,4:3,2:2,0:1,0:2,0:1,
16971517;1:3,2:3,2:2,4:3,6:3,3:3,
119249760;2:2,2:2,2:2,2:3,2:2,3:3,4:2,4:2,5:2,5:1,5:1,5:1,6:3,
55382472;1:3,2:2,2:1,2:1,3:3,2:2,2:2,2:2,2:1,2:2,4:3,5:3,5:2,5:2,5:2,5:2,6:3,
55269888;1:3,2:3,2:2,2:2,3:3,6:3,6:3,5:2,
119129951;1:3,2:3,2:2,2:2,2:1,2:1,2:1,2:1,2:1,2:1,3:3,4:2,6:3,
14785102;1:3,2:3,2:3,6:3,4:3,4:3,2:2,2:1,5:2,2:2,
54074000;1:3,2:3,2:3,4:3,6:3,
119166767;1:3,2:3,4:3,2:2,2:2,5:2,6:3,
119162223;2:3,2:3,2:3,2:2,0:1,2:2,4:3,4:3,5:3,4:2,4:3,5:3,5:3,6:3,6:3,
21438781;1:3,2:2,3:3,4:3,4:2,4:1,6:3,5:3,
119587568;2:3,2:3,2:2,2:3,0:1,5:2,
119179848;2:3,2:2,2:2,2:3,3:3,4:3,
13469439;1:3,2:3,3:3,2:2,4:3,2:2,6:3,6:2,
55197679;1:3,2:3,3:3,4:2,2:2,6:3,0:1,
119614677;1:3,2:3,2:3,2:3,4:3,4:3,5:3,5:3,2:2,2:2,4:3,5:2,5:2,6:3,0:1,
58909447;1:3,3:3,2:3,4:3,3:3,6:3,
119157375;1:3,2:3,2:3,2:2,3:2,6:3,
119655467;1:3,2:3,0:1,0:1,0:1,3:3,4:3,3:2,4:3,5:3,5:3,5:3,
119294347;3:3,2:3,2:2,2:2,2:1,0:1,2:1,4:3,6:2,4:1,4:3,3:2,2:2,2:1,6:3,
2236636;1:3,2:2,2:3,2:2,4:3,2:2,6:1,6:3,0:1,
119312286;1:3,2:2,3:3,4:3,2:2,4:3,5:3,6:2,6:3,
18817556;1:3,4:2,0:1,2:2,2:2,2:2,0:1,3:3,5:3,6:3,
119140602;1:3,2:3,4:3,2:2,2:2,2:2,4:3,4:3,4:3,4:2,6:3,6:3,0:1,
53093845;1:3,0:1,2:2,4:3,2:2,2:2,2:2,4:3,
119576508;1:3,2:2,2:2,2:3,2:3,4:2,4:2,0:1,5:3,5:2,5:3,
119122211;2:3,2:2,2:3,2:2,1:1,2:2,2:1,4:3,2:2,2:2,4:3,5:3,5:2,6:2,6:3,
119611042;2:3,3:3,4:2,5:3,5:2,0:1,5:3,2:2,6:3,0:1,
52288473;2:2,2:2,4:3,6:2,4:2,4:2,
18058100;1:3,2:3,2:2,4:3,2:2,4:3,4:3,4:2,2:2,2:1,4:3,4:3,2:2,2:2,4:2,2:3,5:3,0:1,
5002010;2:3,4:3,6:2,6:2,0:1,0:1,6:2,0:1,0:1,0:1,
119132173;1:3,2:3,4:3,2:2,2:2,5:2,5:3,
19385274;1:3,2:3,2:2,2:3,0:1,4:3,0:1,2:3,0:1,0:1,
14880809;1:3,2:2,4:3,2:2,2:2,2:1,6:3,
42664676;1:3,2:3,4:3,4:3,4:3,2:2,2:2,2:2,6:3,0:1,
54447740;1:3,2:3,4:3,5:3,5:3,6:3,
119143563;1:3,2:3,4:3,0:1,2:3,0:1,6:3,
88515110;1:3,2:3,0:1,3:3,4:3,4:3,5:3,5:3,5:3,5:3,5:3,5:3,5:3,6:3,
119165870;2:3,5:3,5:2,5:2,6:3,0:1,
88524297;1:3,2:2,3:3,2:3,4:3,4:3,4:3,4:3,4:3,2:2,4:3,0:1,6:3,
119151770;2:3,4:3,2:2,2:2,2:3,2:2,2:2,2:1,2:2,2:2,2:3,2:3,2:3,6:1,2:2,4:2,0:1,4:3,0:1,0:1,4:3,5:2,0:1,0:1,
189762467;1:3,4:3,0:1,4:3,3:3,2:2,2:2,2:2,6:3,
119597790;2:3,3:2,2:3,2:1,3:2,2:3,2:2,2:2,3:2,4:3,4:2,5:3,5:3,5:1,5:1,4:1,2:2,
119318827;3:3,2:3,2:2,4:3,4:2,6:3,5:2,5:2,0:1,
119320112;1:3,2:3,2:3,2:3,2:3,4:3,4:3,6:3,
118023139;2:3,2:3,0:1,4:3,0:1,0:1,0:1,0:1,0:1,2:3,0:1,0:1,0:1,4:2,4:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,4:2,0:1,0:1,2:3,
56177350;1:3,2:3,2:2,2:3,2:3,2:2,4:3,
199452908;1:3,2:3,2:3,2:2,2:2,0:1,0:1,3:2,3:3,4:3,
198968075;2:3,2:3,2:3,4:3,4:2,4:2,4:3,3:2,0:1,0:1,6:3,
119140750;1:3,2:3,4:3,5:2,2:2,2:2,
119125848;1:3,2:3,2:2,2:1,2:2,4:3,
209439888;1:3,2:3,3:3,2:2,2:1,4:3,4:3,0:1,6:3,0:1,0:1,0:1,0:1,
211076331;1:3,2:3,3:3,2:2,2:2,4:2,4:3,
119332778;1:3,3:3,4:3,4:3,5:2,4:3,6:2,4:3,0:1,2:2,2:2,0:1,2:2,2:2,2:3,2:2,2:1,0:1,0:1,4:2,4:2,4:2,4:2,4:1,4:2,4:3,0:1,4:2,0:1,0:1,0:1,0:1,0:1,2:2,2:2,5:2,5:1,5:1,6:2,4:3,0:1,
119732444;2:3,2:2,0:1,0:1,4:3,6:3,0:2,6:2,
208158142;1:3,2:3,2:3,3:3,5:3,4:3,5:2,4:3,
88523534;1:3,2:3,2:2,4:3,5:3,4:3,2:2,2:2,3:2,2:2,2:2,2:2,4:3,2:2,6:1,
85459220;1:3,2:3,2:2,2:2,2:2,2:2,2:2,3:3,4:3,4:3,5:2,5:2,5:2,6:3,
88523784;1:3,2:3,2:2,2:2,3:3,6:3,
210064625;2:3,2:3,2:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,2:2,2:2,2:2,3:3,4:3,3:3,0:1,0:1,2:3,2:2,2:2,2:2,2:2,6:3,0:1,4:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
88523162;1:3,3:3,4:1,4:1,2:2,2:1,2:2,2:2,2:2,2:1,6:3,
54681093;2:3,4:3,2:1,2:1,3:3,4:2,6:3,
7036148;2:3,2:3,0:1,0:1,3:3,3:2,0:1,5:2,2:2,5:2,4:3,
62786769;2:3,3:3,2:3,2:2,2:2,2:2,2:1,6:3,5:3,2:1,
119313135;1:3,4:2,2:2,2:3,5:3,0:1,2:2,0:2,6:3,0:1,
2522397;2:3,2:2,2:1,0:1,0:2,
88521497;1:3,2:2,2:2,2:1,2:2,3:3,4:3,6:3,
5201353;1:3,3:3,4:3,4:2,4:2,4:2,4:1,5:3,
2541349;1:3,2:3,4:3,0:1,2:2,0:1,5:2,5:2,6:3,6:3,0:1,0:1,0:1,5:2,5:3,
5634061;0:1,0:1,0:1,2:3,6:3,0:1,3:3,3:2,
54065047;1:3,2:2,4:3,2:2,2:2,3:2,6:3,6:3,6:3,
55641751;1:3,2:3,2:3,2:3,2:3,4:3,2:3,4:2,4:2,4:2,6:3,
202734192;2:3,4:2,0:1,2:2,2:2,2:2,6:2,2:2,2:2,2:2,2:2,
102354877;1:3,1:1,2:3,3:3,4:3,2:2,4:3,6:1,2:3,2:3,4:3,6:3,2:1,2:2,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,
17552149;1:3,2:2,2:3,3:3,4:2,2:1,
51846361;1:3,2:3,2:3,2:2,2:3,2:2,
119727323;1:3,2:2,2:2,2:3,5:3,3:3,4:3,4:3,5:3,6:3,
39083455;2:3,2:3,2:3,2:3,
119564398;2:3,1:2,1:3,1:1,2:2,2:3,4:3,4:3,
115162166;1:3,4:2,5:2,2:2,2:3,3:3,5:2,6:3,0:1,
2158324;1:3,2:3,4:3,2:2,2:2,6:3,
59358508;1:3,2:3,2:3,2:2,3:3,2:2,2:2,4:3,4:3,4:3,6:3,
119701898;1:3,2:3,2:2,4:3,4:3,4:1,0:1,5:2,5:2,5:2,4:3,2:2,2:2,5:2,4:1,5:2,6:3,6:3,
824036;1:3,2:2,2:1,2:1,1:2,2:2,4:3,4:2,4:1,2:2,5:2,6:1,
52943622;1:3,2:3,3:3,2:2,4:3,4:3,6:3,
674774;1:3,3:3,2:2,4:3,5:3,6:3,2:3,6:3,
7704367;1:3,3:2,2:3,4:3,4:3,6:3,
119316505;1:3,2:3,2:2,2:3,2:3,4:3,2:2,2:3,2:2,4:3,4:3,4:3,2:2,4:3,4:3,2:3,4:3,
14994215;2:3,2:2,2:2,3:3,2:2,2:2,2:2,2:1,6:3,
8990663;1:3,2:3,2:3,2:2,2:2,3:3,
52112342;1:3,2:3,2:2,2:3,2:2,3:3,3:2,4:2,4:1,6:3,
119601911;2:3,4:3,2:3,6:2,6:2,5:2,
155100125;1:3,2:3,2:2,2:2,4:3,4:1,4:3,4:2,2:3,6:3,
122585577;0:1,2:3,3:3,2:2,4:3,4:3,2:2,5:3,6:3,
5676917;1:3,2:3,3:3,2:2,4:3,6:3,
15226608;0:1,0:1,0:1,0:1,3:3,6:2,4:3,2:3,
54787021;2:3,2:3,4:3,6:2,0:1,2:2,
208247893;0:1,1:3,2:3,2:3,4:3,5:3,5:3,4:3,
119126827;2:3,2:3,2:3,2:3,2:3,2:3,4:3,4:3,2:2,6:3,2:2,2:2,6:3,4:1,0:1,
54974549;1:3,2:3,3:3,3:2,3:2,3:2,4:3,2:2,6:3,
67836157;1:3,2:3,2:3,2:3,2:3,3:3,4:3,
15110739;1:3,3:3,2:2,2:3,2:2,6:3,0:1,
8438790;1:3,2:3,2:3,2:3,3:3,6:3,
26198443;1:3,2:3,2:2,2:2,3:3,4:3,6:3,
56121585;1:3,2:3,2:3,2:2,4:3,2:2,2:1,4:3,4:3,6:3,6:3,2:2,2:2,2:1,0:1,2:1,0:1,0:1,0:1,0:1,0:1,
119317398;1:3,2:3,2:2,2:2,2:3,3:3,4:3,4:2,
50597141;1:3,2:3,3:3,3:2,4:3,4:2,4:3,6:3,2:2,
16668540;1:3,2:3,2:3,4:1,6:1,6:1,5:3,5:3,5:2,5:3,5:2,5:3,4:1,
119718994;2:3,0:1,0:1,2:2,0:1,2:2,3:3,
121645717;1:3,2:2,3:3,2:2,6:1,2:1,2:1,0:1,0:1,0:1,0:1,
207071441;2:3,2:2,3:3,1:2,3:2,4:3,4:3,0:1,2:2,5:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
26873957;1:3,2:3,2:3,3:3,2:2,2:2,2:2,3:3,4:3,6:3,
119120636;1:3,2:3,2:2,4:3,2:2,2:1,2:1,2:1,2:2,
4395608;2:3,2:2,4:2,3:3,2:2,4:2,
119599616;1:3,2:3,2:2,3:3,3:3,6:3,5:2,0:1,
16573179;2:3,4:3,4:1,2:2,4:3,6:3,
18674701;1:3,2:2,4:3,4:3,4:3,4:2,0:1,0:1,6:3,
88514898;2:3,2:3,2:2,4:3,6:3,0:1,
119622578;1:3,2:3,4:3,6:3,0:2,0:2,
2881686;2:2,2:3,2:3,2:2,4:3,4:2,4:2,5:2,2:1,
119700677;2:3,2:2,0:1,2:2,2:2,2:3,3:3,3:2,6:2,6:2,6:3,
203035361;1:3,2:3,2:3,3:3,4:3,6:3,0:1,0:1,0:1,0:1,6:3,
158047099;2:1,4:3,3:2,2:2,0:1,3:2,2:2,6:2,0:1,0:1,0:1,0:1,0:1,0:1,0:1,6:3,
119331865;1:3,2:2,2:3,3:3,4:2,2:3,2:2,1:2,4:3,4:3,2:2,6:3,
54010970;0:1,2:3,2:2,2:2,2:2,2:2,4:3,
35436666;1:3,2:3,2:2,3:3,2:2,4:3,
51785028;0:1,0:1,0:1,0:1,0:1,0:1,1:2,5:2,
3410113;2:3,2:3,3:3,4:3,6:3,4:3,6:3,5:3,
40848695;1:3,2:3,4:3,6:3,4:3,5:3,5:2,0:1,
202676761;1:3,2:3,2:3,3:3,3:2,0:1,4:3,5:3,5:3,
16345400;1:3,2:3,2:2,2:2,2:3,3:3,6:3,
16710650;0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
17121354;1:3,2:3,2:3,2:2,4:3,4:3,
119263248;2:3,4:3,4:3,3:2,2:2,2:2,4:2,0:1,0:1,0:1,0:1,0:1,
86863457;1:3,3:3,2:3,4:3,4:2,5:3,6:3,
119299781;2:3,2:3,2:3,3:3,4:3,5:2,6:3,6:3,
118445694;1:3,2:3,2:3,2:3,3:3,5:2,
1045518;1:3,2:3,2:2,5:3,3:3,3:3,6:2,
18994774;2:3,2:2,2:2,2:2,2:2,2:3,0:1,2:2,4:2,4:2,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,4:2,0:1,
14397819;1:3,3:3,3:3,5:3,3:2,4:2,6:3,
53724440;1:3,4:3,2:2,5:3,5:3,5:2,5:2,5:3,
118746646;1:3,2:3,2:3,0:1,0:1,4:3,2:2,3:3,
119558708;2:2,2:3,2:3,2:2,2:2,4:3,6:3,4:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
8639843;1:3,2:3,2:3,2:2,4:3,4:3,2:2,4:1,4:1,5:2,5:2,5:2,5:1,3:2,6:3,
4695940;1:3,0:1,2:2,3:3,0:1,2:2,4:3,0:1,2:2,6:3,
16857836;1:3,2:2,0:1,2:3,2:3,4:3,
119149023;1:3,2:3,4:2,4:2,4:2,4:2,5:2,5:2,0:1,0:1,4:3,5:2,2:3,2:2,0:1,
119664288;2:2,2:2,4:3,6:3,2:1,5:2,
17331647;0:1,0:1,0:1,2:3,2:3,4:3,0:1,4:3,0:1,0:1,6:3,
7714964;1:3,2:3,2:2,3:3,4:3,2:3,6:2,
14666198;1:3,3:3,2:2,2:2,2:1,4:3,4:3,5:2,5:1,2:1,2:2,5:2,4:3,6:3,
59405078;2:3,2:2,2:2,2:2,2:2,3:3,4:3,6:3,
54654446;1:3,0:1,2:3,0:1,0:1,0:1,2:3,2:3,3:3,3:3,0:1,4:3,4:3,4:3,4:2,6:3,
119695681;1:3,2:3,2:3,2:2,2:2,2:3,3:3,6:3,
40640958;2:3,2:3,4:3,5:3,2:2,5:1,
117967341;1:3,3:3,4:2,4:3,2:2,5:3,
10966259;1:3,2:3,3:2,4:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
14826419;2:3,2:3,0:1,2:3,4:2,2:3,2:3,2:2,0:1,0:1,2:1,0:1,0:1,0:1,0:1,0:1,
73597915;2:3,2:3,4:3,3:3,3:2,3:2,6:3,
43449833;1:3,2:3,3:3,4:3,5:3,5:3,5:3,5:3,5:3,5:3,2:2,2:2,2:2,6:3,0:1,
117189562;1:3,3:3,3:2,3:3,4:3,2:2,
109081421;1:3,2:3,2:2,2:3,2:2,2:3,2:3,2:3,2:2,2:1,2:1,6:2,
204915895;0:1,0:1,0:1,0:1,0:1,0:1,0:1,6:3,0:1,
12686416;1:3,4:3,2:3,4:3,5:3,6:3,
118099464;0:1,0:1,0:1,3:3,4:3,0:1,
207069319;1:3,2:3,2:3,3:3,4:3,4:2,6:2,6:3,
14978853;1:3,2:2,3:3,2:2,2:3,4:3,
14356778;1:3,2:3,3:3,4:2,4:2,5:3,5:1,5:2,3:2,6:2,0:1,
13146029;3:3,1:2,2:3,2:2,2:2,0:1,2:2,2:2,2:3,0:1,2:3,4:3,0:1,4:2,0:1,0:1,0:1,4:3,2:2,2:2,0:1,2:2,0:1,0:1,4:2,
8301100;1:3,2:1,2:2,2:1,2:2,3:3,4:2,6:3,
18084595;1:3,4:3,3:3,2:2,2:2,6:3,
119637614;1:3,2:3,2:3,2:2,4:3,2:2,2:3,2:2,4:2,2:2,2:2,2:2,2:2,2:2,6:3,
31815369;2:3,4:3,4:3,4:3,2:3,2:3,2:2,2:3,
115160276;0:1,0:1,0:1,0:1,0:1,6:3,6:3,0:1,
119133220;1:3,2:3,3:3,5:2,6:3,6:3,
17369052;1:3,0:1,0:1,3:2,0:1,0:1,5:2,0:1,0:1,0:1,
17805940;2:3,2:2,2:2,2:2,1:3,2:2,2:2,2:1,4:2,4:2,3:3,5:2,5:2,5:3,3:2,5:1,6:1,5:1,
59319387;4:3,0:1,2:3,2:2,2:2,2:2,3:3,2:2,2:2,4:3,5:3,
675736;3:3,2:3,2:2,4:3,0:1,5:3,
18743905;2:3,2:3,3:3,2:2,2:3,4:2,6:3,
119587826;1:3,2:2,2:3,3:3,4:3,0:1,0:1,
119137281;2:3,2:3,2:2,2:2,2:3,0:1,6:3,
17128935;1:3,3:3,6:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,3:3,
18077231;2:3,2:3,2:3,2:2,4:3,3:3,4:3,
3212012;1:3,2:2,2:2,3:3,4:3,5:3,
119171590;2:3,2:3,2:2,2:2,4:3,4:3,4:3,6:3,6:3,6:3,6:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,3:3,3:3,3:3,0:1,0:1,0:1,0:1,0:1,0:1,3:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
6914051;2:3,3:3,2:2,4:1,4:2,4:2,
16161756;1:3,2:3,2:2,2:2,4:3,4:2,4:3,2:1,2:2,4:2,4:1,0:1,
17308914;1:3,2:3,2:2,2:2,4:3,6:2,
18079240;6:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
2953965;0:1,0:1,0:1,0:1,6:3,
55656379;1:3,2:3,3:2,4:2,4:2,4:2,5:1,
204930;1:3,2:3,2:2,3:3,4:3,6:3,0:1,
18196395;1:3,2:3,3:3,2:3,2:3,2:3,2:2,4:3,2:2,3:3,2:2,2:1,
37769756;2:3,3:3,2:2,5:2,6:3,2:2,2:2,
11330226;1:3,2:3,2:3,2:3,2:3,2:3,4:2,2:2,5:3,4:2,6:3,2:3,2:3,5:3,
2748884;1:3,2:3,2:3,4:3,4:3,4:3,0:2,5:3,0:2,6:3,
10680137;1:3,2:2,6:3,6:2,2:2,6:3,6:3,6:3,
7786531;1:3,2:3,2:2,4:2,2:3,4:3,
8125915;1:3,2:3,2:3,0:1,0:1,0:2,0:1,0:2,0:2,0:2,3:3,3:3,3:2,3:2,3:3,2:2,4:3,4:2,
15594824;1:3,2:3,4:3,6:3,6:3,6:3,0:1,2:2,2:3,2:3,2:2,2:2,2:2,2:2,2:3,2:2,2:3,2:3,2:2,2:2,2:2,2:2,2:3,
119164634;3:3,2:3,2:2,2:3,2:1,2:1,3:3,4:3,4:2,4:2,4:1,4:2,4:2,0:1,0:1,
1607155;1:3,2:3,2:3,2:2,2:3,2:2,3:3,4:3,5:1,
7452277;1:3,2:3,3:3,2:2,2:2,4:3,0:1,
6917572;2:3,2:1,2:2,3:3,2:1,3:3,2:1,2:2,3:3,3:2,4:3,2:1,6:3,
2547299;0:1,2:3,2:2,4:2,2:3,2:3,2:2,
207055293;1:3,2:3,4:3,2:3,2:3,2:3,1:3,4:3,2:3,0:2,0:2,5:3,0:2,5:3,6:3,
18410345;1:3,2:2,2:3,2:2,3:3,4:3,4:2,4:3,4:2,6:3,
14746464;1:3,4:3,2:2,2:3,4:3,2:2,2:3,4:3,5:2,2:2,4:2,6:3,
9356733;1:3,2:2,2:3,2:2,2:3,4:3,5:2,6:3,
119159236;1:3,2:3,2:3,3:3,4:3,5:2,6:3,
1622246;1:3,2:2,2:2,3:3,4:3,6:3,
17740556;1:3,2:2,4:1,0:1,0:1,5:2,5:2,5:2,0:1,4:1,0:1,2:2,
118497620;0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
16046209;1:3,2:3,3:3,3:2,5:3,6:3,
14171325;1:3,2:2,3:3,2:2,4:3,6:2,2:2,0:1,2:1,0:1,4:2,0:1,
119322771;1:3,2:3,0:2,4:3,0:2,4:2,0:2,4:2,5:3,0:1,0:1,0:1,0:1,6:3,
18265987;1:3,2:3,2:2,2:3,2:1,2:3,2:2,2:3,2:2,2:2,2:2,4:3,4:3,
55888297;1:3,2:3,3:3,2:3,4:3,0:1,6:2,
27165184;1:3,2:3,3:3,4:3,5:3,0:1,6:3,6:3,
159040656;2:3,2:3,2:2,2:3,4:3,6:3,6:3,6:3,2:2,0:1,
119692214;1:3,2:3,2:3,4:2,4:3,4:2,6:3,5:2,
6358710;1:3,2:3,2:3,4:3,4:3,4:3,
6495468;1:3,2:3,2:3,2:2,2:3,4:2,4:2,4:3,6:3,6:3,
56394341;1:3,2:3,4:3,4:3,0:1,2:3,
8360753;1:3,2:3,2:3,4:3,2:2,4:3,5:3,5:3,6:3,0:1,
215238571;1:2,3:3,2:3,4:2,2:1,5:1,6:3,3:2,4:3,5:2,3:3,0:1,1:1,2:2,2:2,2:1,2:2,1:1,1:2,1:2,4:3,2:2,2:2,1:1,5:1,2:1,
125455648;2:3,3:3,4:3,2:2,2:2,4:2,5:2,5:2,5:2,6:3,
7393018;2:3,2:3,4:3,4:3,4:3,6:3,
1963198;1:3,2:3,3:3,3:3,3:2,4:2,
119637642;1:3,2:3,2:2,0:1,0:1,2:2,2:1,2:2,0:1,2:2,2:2,0:1,2:3,2:3,4:3,2:1,4:3,4:3,6:3,0:1,5:3,1:1,2:2,6:3,
44980599;2:3,2:3,2:3,4:3,4:3,6:3,
14346781;0:1,1:2,4:3,0:1,0:1,0:1,0:1,0:1,
11553720;1:3,2:3,0:1,1:2,3:3,4:3,5:3,
119668427;1:3,2:2,3:3,2:2,2:2,2:2,4:3,4:3,5:1,5:2,6:3,
1475766;1:3,2:3,2:2,4:3,6:3,0:1,6:3,0:1,
8123594;1:3,6:3,2:3,2:3,3:3,0:2,
88519184;2:3,2:3,2:2,2:2,2:2,2:3,6:3,
59353142;1:3,2:3,2:2,2:2,4:3,2:2,2:2,2:2,6:2,2:2,6:1,
63422800;1:3,2:3,2:3,2:2,2:3,4:2,2:2,2:3,2:1,4:3,
119146680;1:3,2:3,2:3,2:3,2:3,4:3,6:3,6:3,0:1,
15113298;1:3,2:3,2:3,2:2,2:3,4:3,
90260702;1:3,2:3,3:3,4:2,2:3,2:2,4:2,4:3,4:2,5:2,
119163093;2:3,4:3,4:2,6:3,6:3,6:3,4:2,0:1,0:1,6:3,
119623268;2:3,3:2,2:1,0:1,5:1,5:1,4:3,
119689743;2:2,2:2,2:3,3:3,4:3,4:3,0:1,
119324327;2:3,3:3,0:1,0:1,0:1,3:3,2:2,
3840886;1:3,2:3,3:3,4:3,5:3,6:3,
27020465;1:3,2:3,4:3,5:2,2:3,2:2,4:2,4:3,4:2,6:3,6:3,
119118739;2:3,3:3,2:2,2:2,2:2,2:2,4:3,5:3,5:2,
119155508;2:3,2:3,3:3,3:2,3:2,4:3,6:3,
16030940;3:3,2:2,2:3,4:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,4:3,4:3,0:1,2:2,6:3,0:1,
119614226;1:3,2:3,3:3,4:2,4:2,5:2,
67797309;2:3,2:2,4:3,0:1,0:1,0:1,5:3,
7054782;1:3,2:3,2:3,2:2,2:2,2:3,2:3,4:3,6:3,
117045197;1:3,2:3,2:2,2:3,4:3,0:1,0:1,0:1,
119132324;1:3,3:3,4:3,0:1,6:3,2:2,6:3,0:1,6:3,
119138789;2:3,3:3,4:2,2:2,6:3,2:2,5:3,2:2,2:2,
119368279;1:3,2:3,2:3,2:2,2:2,4:3,
67203814;1:3,2:3,2:2,3:3,4:3,6:3,0:1,0:1,
18824362;1:3,2:3,2:2,2:2,2:1,4:3,4:2,6:3,
119137370;1:3,2:3,2:2,3:3,4:3,4:3,4:3,4:2,6:3,5:2,0:1,
119246048;2:3,2:2,2:2,2:1,1:3,4:2,2:2,5:2,5:2,2:2,2:3,2:3,2:1,2:1,5:2,5:1,5:2,5:3,2:1,6:2,4:1,2:2,2:1,4:1,4:1,4:3,4:2,4:3,5:1,4:3,
15719068;1:3,3:3,2:2,2:3,4:3,2:2,4:3,4:3,5:3,
59448045;1:3,2:2,2:3,2:2,6:3,6:1,
44950721;2:3,1:3,3:3,4:2,4:2,4:2,4:2,6:1,2:1,2:1,2:3,5:2,5:2,
15477003;1:3,2:2,2:3,0:1,2:3,2:2,3:3,4:3,4:2,6:3,
16650686;1:3,3:3,0:1,2:2,6:3,3:3,6:2,4:3,5:2,0:1,0:1,0:1,0:1,
2480412;1:3,6:3,2:2,2:2,0:1,5:2,0:1,0:1,
119693709;2:3,0:1,6:2,2:2,4:3,
119329051;1:3,2:3,2:3,3:3,2:3,2:2,2:3,3:3,6:2,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,5:3,0:1,5:3,5:1,5:1,5:2,5:2,5:3,
119312654;2:3,2:3,3:3,0:1,0:1,0:1,2:2,0:1,0:1,0:1,4:2,2:2,
204900058;2:3,2:3,2:3,4:3,6:3,
153800;2:3,2:1,2:1,2:1,2:1,2:1,3:3,3:2,2:2,2:1,2:1,3:2,3:1,2:2,0:1,0:1,4:3,
44386886;1:3,3:3,6:3,2:3,2:2,2:2,4:3,
8106771;1:3,0:1,2:3,2:2,3:3,4:3,3:2,
96452668;1:3,2:3,2:3,2:3,2:3,2:2,4:3,6:3,
15234630;1:3,2:3,2:2,3:3,2:3,3:3,2:2,2:2,2:2,3:3,6:3,
119590171;1:3,2:3,4:3,4:2,4:2,4:2,6:3,6:3,6:3,5:3,5:2,
1679934;1:3,3:3,2:2,2:2,5:3,5:2,6:3,
119297921;2:3,2:3,2:2,2:3,2:2,3:3,6:3,
85502771;1:3,2:3,2:3,2:2,2:2,4:3,
119640430;1:3,2:3,4:3,0:2,2:3,2:3,2:3,4:3,
115156224;1:1,2:2,2:2,3:3,2:1,3:2,6:3,2:2,5:2,5:2,5:2,6:3,3:1,
85542445;1:3,2:2,2:1,2:2,3:3,4:2,6:2,
119157845;1:3,2:3,0:1,4:3,6:2,3:3,2:3,2:3,5:2,4:2,4:3,6:2,5:2,5:2,0:1,0:1,
119637264;2:3,2:3,2:3,0:1,2:2,2:2,3:3,4:3,0:1,
198953129;1:3,2:3,2:2,2:2,2:2,4:3,0:1,0:1,4:3,0:1,0:1,5:2,5:3,
119155629;1:3,2:3,2:2,3:3,2:2,2:2,3:2,5:3,5:3,
119605872;1:3,2:3,2:3,2:3,3:1,4:2,0:1,4:2,4:3,5:2,5:2,5:2,2:2,5:2,6:3,6:2,2:1,
119318491;1:3,2:3,2:3,0:1,3:3,0:1,0:1,4:2,3:3,6:3,
119321742;2:3,2:3,0:1,0:1,3:3,2:2,2:2,4:3,0:1,2:2,2:2,2:2,2:2,3:3,4:3,5:3,
73595607;4:3,2:3,2:2,2:1,2:2,2:2,4:3,
210965941;3:3,2:3,0:1,3:2,4:3,6:3,
53658614;1:3,2:3,2:2,2:1,2:1,2:3,4:3,5:3,5:3,5:3,6:3,4:2,0:1,
55686400;2:3,2:3,2:3,1:3,2:2,3:3,4:3,0:1,
119305430;1:3,2:3,2:2,4:1,4:1,4:1,4:2,3:3,6:3,
