s2orc_paper_id;writing_score
145974224;1:3,3:3,2:3,2:2,4:2,4:3,
84224118;0:1,0:1,3:2,0:1,0:1,2:2,2:2,2:1,2:1,
6321559;1:3,2:3,2:3,3:3,4:3,4:3,4:3,4:2,4:2,
5709202;2:3,2:3,4:3,2:3,3:3,2:3,
2447425;2:3,2:3,2:2,2:2,2:2,4:3,
56448544;1:3,2:3,2:2,2:3,2:2,4:3,
9972280;1:3,2:3,2:3,2:2,3:3,2:2,2:3,3:2,2:1,4:3,
38046604;1:3,2:3,2:3,2:2,2:2,2:3,
149455943;0:1,2:3,2:2,2:2,1:3,2:2,4:3,
807310;1:3,2:3,2:2,2:2,2:3,4:3,
9823303;1:3,2:3,2:3,2:2,2:2,3:3,2:2,4:3,
25957806;1:3,2:3,2:2,2:2,2:2,4:3,
23960751;2:3,2:2,2:3,2:3,2:3,3:3,4:3,
33665364;2:3,2:3,2:3,5:3,4:3,6:3,
4672994;1:3,2:3,3:3,4:3,4:2,4:2,4:2,
3408885;2:3,2:3,2:3,2:3,2:3,3:3,
59484513;2:2,2:2,2:2,2:2,3:3,4:3,
4642026;2:3,2:3,2:3,2:2,2:2,2:3,2:2,2:2,2:2,2:2,2:2,2:3,3:3,4:3,
10420642;1:3,2:3,2:3,2:2,2:2,2:2,3:3,3:2,4:3,4:2,4:3,6:3,
13323228;1:3,2:3,2:3,2:2,2:3,2:2,3:3,
10684998;2:2,2:3,3:3,4:3,4:2,5:3,
2950758;1:3,2:3,2:2,4:3,5:3,0:1,
6774159;1:1,2:3,3:2,4:3,4:3,3:3,
10589839;1:3,0:1,2:2,2:3,3:2,0:1,0:1,
13519153;1:3,2:3,2:3,2:3,2:2,2:2,2:2,3:3,3:3,
14800811;1:3,2:2,4:3,2:2,2:2,2:3,2:3,2:2,2:3,2:2,2:3,2:2,2:2,2:1,2:1,2:1,2:1,5:3,
18386963;1:3,2:3,3:3,2:2,2:2,2:2,4:3,4:2,
9664325;1:3,2:3,2:3,3:3,2:2,4:3,
15940820;2:3,2:3,3:3,3:3,4:3,2:2,2:2,4:3,
10709242;2:3,2:2,2:2,2:3,2:2,4:3,
10297126;2:3,2:3,2:3,2:3,2:2,3:3,
17601706;2:3,3:3,5:2,3:3,2:2,4:3,2:1,2:1,2:1,2:2,2:1,2:1,2:2,2:2,3:3,4:3,
56091791;2:3,2:3,2:2,2:2,2:2,4:3,
27604523;2:3,2:3,2:3,2:3,1:3,3:3,3:3,
883229;1:3,2:3,2:2,2:2,2:2,3:3,
46334046;1:3,2:3,2:2,0:1,2:2,4:3,
4701909;1:3,2:3,2:3,2:3,2:3,2:2,4:3,
88107271;2:3,4:3,2:1,0:1,2:3,2:2,2:3,2:3,2:2,2:2,2:2,6:3,
49485899;1:3,2:3,4:3,2:2,2:2,3:3,3:3,4:3,
51974674;1:3,2:3,2:3,2:2,2:3,4:3,
214645087;1:3,2:3,2:3,5:3,3:3,2:3,4:3,
3926846;1:3,3:2,2:3,2:1,2:2,2:2,2:2,2:2,2:1,2:1,3:3,4:3,6:3,
7461849;1:3,2:3,2:2,2:2,2:2,3:3,2:2,2:2,2:2,4:3,
12024110;1:3,2:3,2:3,2:3,4:3,6:3,
42685612;2:3,2:3,2:3,3:3,2:3,4:3,
4675111;2:3,3:3,3:3,2:3,3:2,2:2,2:2,2:2,4:3,6:3,
201116769;1:3,2:3,3:3,2:2,2:2,4:3,
15890743;2:2,2:3,2:2,2:3,2:3,4:3,2:2,4:3,
54547369;2:2,2:2,2:3,2:3,2:2,2:2,2:2,4:3,
1086299;2:2,2:2,2:2,2:1,3:3,3:3,5:1,4:3,
38391877;2:3,2:3,2:2,2:2,4:3,2:2,2:3,6:3,
54818920;1:1,2:2,2:3,2:2,2:1,3:3,
1031752;2:3,2:2,0:1,2:2,0:1,
22901361;2:3,2:2,3:3,2:2,2:2,4:3,
18934886;2:3,3:3,2:2,3:3,4:3,2:1,2:2,
1126169;2:3,3:3,3:2,4:3,6:3,5:3,
3790492;2:3,2:3,2:3,2:2,2:3,4:3,
1093195;2:3,2:3,2:2,2:2,2:3,3:3,
90115579;2:3,3:3,2:2,2:2,2:2,2:3,3:3,3:2,
9751709;1:3,2:3,2:3,2:3,2:3,4:3,
7304361;1:3,3:3,4:3,2:2,2:2,2:2,5:3,
208579565;1:3,2:3,2:2,2:3,2:2,2:2,4:3,
88993195;1:3,2:3,2:2,6:3,2:2,2:2,5:2,
18851882;1:3,3:3,5:2,5:2,5:2,5:2,5:2,
17148145;2:3,2:2,2:1,2:1,2:2,2:2,3:3,6:1,6:1,5:2,2:2,2:2,2:2,2:2,2:2,2:2,2:2,2:2,
84677208;1:3,2:3,2:3,2:3,2:3,2:2,5:3,3:2,
4712313;2:3,3:3,2:3,2:3,2:3,2:3,
9425543;1:1,2:3,2:3,2:2,2:1,4:3,
16678910;1:3,2:3,2:3,2:2,2:2,3:3,2:2,2:1,2:1,3:3,
14024423;2:3,2:3,2:2,3:3,5:3,5:3,5:2,
189820180;1:3,2:3,2:2,3:3,2:2,4:3,
1080086;2:3,2:2,2:2,2:2,2:2,3:3,
2197279;1:3,2:3,2:3,2:2,2:2,4:3,
55198108;1:3,2:3,0:1,2:2,0:1,2:3,0:1,5:2,
16163734;2:3,2:2,2:3,2:3,2:2,3:3,
17033481;1:3,2:3,3:3,2:2,2:2,2:2,4:3,5:3,
51680045;1:3,2:3,4:3,5:2,3:3,4:3,
2395430;1:3,2:3,2:2,0:1,0:2,0:2,5:3,
12632309;1:3,2:3,2:3,2:3,4:3,6:3,
1826723;1:3,2:3,2:2,2:2,2:3,3:2,3:2,4:3,5:3,
17795028;1:3,2:3,2:3,2:3,4:3,4:3,
4661877;0:1,0:1,0:1,0:1,0:1,4:3,
28776078;1:3,1:3,2:3,2:3,0:1,2:3,0:2,
39274014;2:3,2:2,2:3,2:2,2:3,5:3,
17411830;1:3,2:3,2:3,2:3,2:3,2:2,0:1,
17413412;0:1,0:1,0:1,0:1,2:3,2:3,2:3,
21331401;2:3,2:3,2:3,2:3,2:3,2:2,2:2,2:2,3:3,
15665680;1:3,2:3,2:3,2:3,2:3,2:3,2:3,3:3,6:3,
1054172;2:3,2:3,1:3,2:3,4:3,4:2,
5165132;1:3,2:3,2:3,2:3,3:3,4:3,
197682699;1:3,2:3,2:3,4:3,2:3,5:3,0:3,
6231597;2:3,2:2,2:2,2:2,2:2,2:2,4:3,
12456125;1:3,2:3,3:3,2:2,5:3,4:3,
12590183;1:3,2:3,2:2,6:1,2:1,2:2,2:1,2:2,2:2,6:1,2:1,2:2,2:1,2:1,2:1,2:1,2:1,2:1,2:1,4:2,5:3,5:1,5:1,5:1,2:3,2:3,2:2,2:2,
16970098;0:1,0:1,0:1,0:1,6:2,6:2,6:3,
13707659;1:3,2:3,2:3,2:2,2:3,4:3,
6681639;1:1,2:3,2:3,2:3,2:2,2:2,3:3,4:3,
16437533;1:3,2:3,2:2,2:3,3:3,4:3,
13055919;1:2,3:3,2:3,2:2,6:3,2:2,2:2,4:1,0:1,6:3,
12924631;2:3,2:3,2:2,3:3,2:2,5:2,
85494340;1:3,2:3,2:3,2:3,0:1,
92727197;1:3,2:3,3:3,2:2,2:2,4:3,
25613634;2:3,2:3,2:2,2:3,2:2,2:3,2:2,2:2,3:3,
17043337;2:3,2:3,2:3,2:3,0:1,2:3,2:3,2:3,2:3,2:3,0:2,2:3,0:2,
5051196;2:3,1:3,2:3,2:3,2:3,2:3,4:3,
24099402;1:3,2:3,2:2,2:2,2:3,4:3,
24779134;2:3,2:3,4:3,5:3,3:3,2:2,4:3,
40048964;1:3,2:3,2:2,2:2,2:2,4:3,
7301647;2:3,2:2,4:3,2:2,2:3,5:3,
6922679;1:3,2:3,2:3,2:2,2:3,2:2,4:3,
14406137;1:2,2:3,2:2,2:3,2:2,2:3,2:2,2:2,3:2,
55200324;1:3,2:3,4:3,2:2,2:2,6:3,6:2,
91776514;1:3,2:3,1:2,2:2,2:3,2:2,4:2,4:3,
23843029;2:3,2:3,2:2,2:2,3:3,3:3,
24798992;2:3,2:2,2:2,2:2,4:3,4:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
32938356;1:3,2:3,2:2,2:2,2:2,4:3,
8297790;1:3,2:3,2:2,2:2,2:2,3:3,
15922074;1:2,2:3,2:3,2:3,2:2,3:3,
11088566;1:3,2:3,2:3,2:3,2:2,2:2,4:3,
7633742;2:3,2:3,2:3,2:3,2:2,4:3,5:3,
1109334;1:2,2:2,2:2,3:3,2:2,2:2,4:3,
29085519;2:3,2:2,2:3,2:3,2:2,3:3,
41951820;1:3,2:3,3:3,5:3,5:2,5:2,
18306877;1:3,2:3,2:3,2:2,2:2,3:3,4:3,
205359152;1:3,2:3,2:3,2:2,2:2,4:3,
53529678;1:3,2:3,2:3,3:3,2:2,2:2,4:3,
52175889;2:3,3:3,2:2,2:3,3:3,2:2,
55791803;2:3,2:3,2:3,2:3,4:3,
55578766;1:3,2:3,2:3,2:2,2:3,3:3,
45754632;2:3,2:3,2:3,2:3,2:3,2:3,2:2,4:3,
2953258;1:3,2:3,2:2,2:3,2:2,2:2,2:3,2:3,4:3,
17156676;2:3,2:3,2:3,2:2,4:3,3:3,4:3,
1923282;2:3,2:3,2:3,2:2,2:2,2:3,3:3,
53713508;2:3,2:2,2:2,2:2,2:2,2:2,3:3,2:2,4:3,4:2,4:2,4:3,
3469695;1:3,2:3,2:3,2:2,4:3,
836308;1:3,2:3,2:3,2:2,2:3,2:3,4:3,
17425951;2:3,2:3,2:3,2:2,3:3,4:3,
36755347;1:3,2:3,2:3,3:3,2:2,2:2,2:3,3:2,4:3,
4633553;1:3,2:3,2:2,2:3,2:3,4:3,2:2,4:3,
205987973;1:3,2:3,2:3,2:2,2:3,2:2,2:2,
11685481;2:3,2:3,2:3,2:3,2:3,2:3,2:3,2:3,2:3,4:3,
83618976;0:1,0:1,2:3,3:3,2:2,2:2,0:1,
32413474;1:3,2:3,2:3,2:3,2:2,4:3,
45054674;1:3,2:3,2:2,3:3,2:2,3:3,4:3,
27786387;2:3,2:3,2:2,2:3,4:3,4:2,4:1,0:1,4:3,
201832351;1:3,2:3,3:3,5:2,3:2,5:2,4:3,2:3,4:3,
10435365;0:1,0:1,0:1,0:1,4:3,2:3,5:3,
86636380;2:3,2:2,2:2,2:3,2:2,3:3,
7610954;0:1,0:1,0:1,0:1,1:2,3:3,
14118617;0:1,0:1,0:1,0:1,0:1,0:1,
8064808;2:3,0:1,0:1,2:3,2:3,4:3,
16724457;1:3,2:3,2:3,2:2,2:2,2:2,4:3,6:3,2:1,5:3,4:2,2:2,2:2,5:3,5:2,4:1,5:3,
53952527;1:3,2:3,2:2,3:3,2:2,2:1,4:3,
9057542;1:3,2:3,2:3,3:3,4:3,5:3,
21128962;1:3,2:3,2:3,4:3,2:2,2:2,4:3,5:3,
15245316;1:1,2:3,2:2,2:2,1:1,2:2,2:3,4:2,2:2,2:1,2:2,4:3,
14489225;2:3,4:3,6:3,0:1,2:3,2:2,4:2,4:2,
6581007;1:3,2:3,3:3,2:2,2:2,2:2,2:3,6:3,
14497135;1:3,2:2,3:3,2:2,4:3,2:2,2:2,3:3,4:3,5:2,5:2,3:3,3:2,3:3,2:2,6:3,6:3,2:2,2:2,4:3,2:1,2:1,2:1,
17025432;2:3,2:3,2:2,3:2,4:3,4:3,
6637145;1:3,2:3,3:3,4:3,2:2,4:2,
16558667;1:1,2:3,2:2,2:3,2:2,4:3,
18427077;1:3,2:2,2:2,2:3,2:3,6:3,
2484455;1:3,2:3,4:3,3:3,2:2,4:3,
195657803;1:3,2:3,2:3,2:3,2:2,4:3,
21074161;2:3,2:3,0:1,0:1,2:3,5:2,4:2,
2018821;1:3,2:3,2:3,2:2,2:3,3:3,4:3,4:3,
19773466;2:3,2:3,2:3,3:3,2:3,4:3,
19779318;1:3,2:3,3:3,4:2,3:2,2:2,2:2,2:2,2:2,2:2,2:2,
5442906;1:3,2:2,2:2,2:2,2:2,2:2,2:2,2:2,2:2,2:2,2:2,2:2,2:3,3:3,
11794744;0:1,0:1,0:1,0:1,0:1,0:1,0:1,
62937142;1:3,2:3,2:2,2:2,2:2,2:2,2:2,2:2,2:2,2:2,2:2,3:3,3:3,3:2,2:2,6:3,4:3,0:1,
10428904;1:3,2:3,2:2,3:3,3:2,3:3,4:3,
7554554;1:3,2:3,2:3,2:3,3:3,3:3,4:3,5:3,6:3,
29493139;2:3,3:3,4:3,2:2,2:2,2:2,4:3,
16706563;2:3,2:3,3:3,4:3,0:1,0:1,0:1,
13928111;1:3,2:3,3:2,2:3,2:2,4:3,
58900947;2:3,2:2,2:3,2:3,2:3,4:3,
36451460;1:3,2:3,5:1,0:1,2:2,4:3,
15326298;2:3,2:3,2:3,1:3,5:3,5:3,5:3,4:3,
37603228;1:3,2:2,2:2,2:1,2:2,2:2,4:3,
205104202;1:3,2:3,2:2,2:3,3:3,4:3,
57102241;1:3,2:3,0:1,2:2,2:2,4:3,
17940902;1:3,2:3,2:3,2:2,3:3,2:2,2:3,4:2,4:3,
23292272;1:3,2:3,2:3,2:2,2:2,2:2,2:2,4:3,
8408291;1:3,2:3,2:2,2:2,2:2,3:3,
53522008;1:3,2:3,2:3,2:2,4:3,4:3,2:2,2:2,2:2,
55153336;1:3,2:3,2:2,2:3,4:3,
54481039;1:3,2:3,2:3,4:3,0:1,0:1,4:3,
201690894;1:1,2:3,3:3,2:2,2:1,4:3,
23024398;1:3,0:1,0:1,0:1,2:2,3:3,4:3,
11312377;0:1,0:1,0:1,0:1,0:1,4:3,
3430075;1:3,2:2,2:2,2:3,3:3,4:3,
1954148;1:3,2:3,2:3,2:2,2:2,2:2,2:2,4:3,
5660694;1:3,2:3,2:3,2:3,1:2,2:2,2:2,2:3,2:1,
22079457;1:3,2:3,2:2,2:3,2:2,2:2,2:2,2:2,2:2,2:2,4:3,
34485350;0:1,0:1,2:3,2:3,2:3,4:3,
23715636;2:3,2:2,2:3,4:3,4:3,6:3,
10259798;2:3,2:3,2:3,2:2,3:3,3:3,4:3,
12424291;2:3,2:3,2:3,2:3,2:3,1:2,1:3,3:3,4:2,4:2,2:2,4:3,5:3,
18110350;1:3,2:2,2:3,2:2,4:1,2:1,4:3,
14299052;1:3,2:3,2:3,2:2,2:2,4:3,
7883199;1:3,2:3,2:2,2:2,3:3,3:3,3:2,4:2,
9147362;1:3,2:2,2:3,2:3,2:3,2:3,3:3,6:3,
9232930;1:3,2:3,2:2,2:3,2:3,3:3,4:3,
14351538;1:3,2:3,2:3,2:3,2:3,2:3,2:2,4:3,
14330459;1:3,2:3,2:2,4:3,6:3,0:1,
8070465;2:3,2:3,3:3,4:3,5:3,2:2,2:2,2:2,2:2,2:2,2:1,2:2,5:2,
8492463;2:3,2:3,3:3,2:2,2:2,3:2,
7998377;1:3,2:3,2:3,3:2,2:2,3:3,4:3,
803210;2:3,0:1,0:2,0:2,6:3,3:3,6:3,6:3,6:3,2:3,
85598208;1:3,2:3,2:3,2:3,4:3,3:3,6:3,4:3,
46891247;1:3,2:3,2:2,2:1,2:2,2:3,2:2,3:3,
18171855;2:3,2:2,2:3,2:2,2:2,4:3,
80199;2:3,2:2,2:2,2:2,2:2,3:3,3:3,3:2,3:2,4:1,4:3,
4636069;1:3,0:1,2:3,2:3,2:3,3:3,4:3,6:3,
14522979;1:3,2:3,2:3,2:2,3:3,2:2,4:3,
14191467;1:3,2:3,3:3,2:2,4:3,4:2,
5045545;1:3,2:3,1:3,4:3,2:3,4:3,6:3,
15898672;2:2,2:2,2:2,2:2,3:3,4:3,4:3,
199382192;2:3,2:3,0:1,2:3,3:2,4:3,
14193737;1:3,2:3,2:2,2:3,4:3,4:3,
53210219;2:3,2:3,2:3,2:2,3:3,4:3,4:3,
14684667;2:3,2:2,2:3,2:2,2:3,2:2,4:3,
6735413;2:3,2:3,3:3,2:3,2:3,3:3,4:3,4:2,6:1,
9312568;2:3,2:3,3:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
191881;1:2,2:3,2:3,2:2,3:3,5:3,
525979;1:3,2:3,2:3,2:2,2:3,2:3,2:2,2:2,2:2,6:2,3:3,4:3,4:3,4:3,0:1,
18844644;2:3,2:3,2:3,2:2,2:2,3:3,2:2,3:3,
16365825;1:3,2:2,2:2,2:3,2:2,2:2,4:3,
14569593;2:3,2:3,2:3,3:2,2:2,0:1,0:1,2:3,2:3,4:3,
12430627;1:3,2:3,2:2,2:2,2:3,2:3,2:3,2:3,4:3,2:2,4:3,5:3,
22132205;2:2,0:1,2:2,2:3,0:1,2:3,4:3,
1747525;1:3,0:1,2:3,2:2,2:2,2:3,2:3,2:2,4:3,
208512327;2:3,2:3,2:3,3:3,3:3,4:3,
637891;1:3,2:3,2:3,3:3,3:3,4:3,
30037886;1:3,2:3,2:3,2:3,2:3,2:3,
944657;2:3,0:1,0:1,4:3,0:1,0:1,0:1,4:3,4:3,4:3,5:3,
32944453;2:3,2:3,3:3,5:3,3:3,4:3,
205362912;1:3,2:3,2:3,2:3,2:3,2:3,2:3,2:3,2:3,4:3,
2292098;1:1,2:2,2:2,2:3,2:3,2:2,4:3,
71716768;1:3,2:3,2:3,2:3,4:3,4:3,
53497739;1:3,2:3,2:2,3:3,2:2,4:3,
86077809;1:3,2:3,2:2,2:2,2:1,2:1,3:3,
29457276;1:3,2:3,2:2,2:2,2:2,2:3,4:3,
206151583;1:3,2:3,2:3,2:3,3:3,
10865021;2:3,4:3,2:3,2:2,2:2,3:3,
12215839;1:3,2:3,2:2,2:2,2:2,3:3,3:2,5:3,4:3,
2949051;1:3,2:2,2:2,2:2,4:3,0:1,
16109382;2:3,2:3,2:3,2:3,2:3,2:2,4:3,
43819611;2:3,2:3,5:3,2:3,5:3,2:2,2:2,
198984473;1:3,2:3,2:3,2:3,3:3,4:3,
6639759;2:3,2:2,2:2,2:2,2:2,2:2,4:3,4:3,
18214977;1:3,2:3,2:3,2:2,3:2,4:3,
17196107;1:3,2:3,2:2,2:2,2:2,2:3,4:3,
3062962;2:3,2:3,2:3,2:3,2:2,3:3,4:3,
3681595;1:3,2:3,2:2,4:3,2:2,2:2,3:3,3:3,6:3,0:1,
597565;1:3,2:3,2:3,2:2,3:3,4:3,
43496834;1:3,2:3,2:2,0:1,0:1,2:2,2:2,4:3,0:1,
16229960;1:3,2:3,2:2,2:2,2:3,2:2,4:2,
16903592;1:3,2:2,2:3,2:2,2:2,5:3,
16648320;2:3,2:3,2:3,2:2,3:2,4:3,5:3,
46239538;2:3,2:3,2:3,2:3,2:3,3:3,
1364228;1:3,2:3,2:3,3:3,4:3,5:3,5:3,5:2,5:2,
3611201;1:3,2:3,2:2,2:3,2:2,3:3,
195064865;1:3,2:3,2:3,2:3,3:3,4:3,
4498441;1:3,1:3,2:3,2:3,2:3,4:3,0:1,
5424687;2:3,2:3,2:3,2:3,2:2,3:3,
54071005;2:1,2:2,2:1,1:2,3:3,4:3,
10505221;1:3,1:2,2:3,3:2,2:2,5:3,
13169880;1:3,2:3,2:3,3:3,3:3,2:2,4:3,4:3,
25818084;2:3,2:3,2:3,2:2,3:3,5:2,6:3,
4815324;1:3,2:3,2:2,2:3,3:3,2:2,4:3,5:2,2:2,2:1,5:2,
24164862;1:3,2:3,2:2,2:2,2:2,4:3,
11397514;2:3,2:2,2:2,2:2,2:2,2:2,2:2,3:3,5:3,5:3,
28740355;1:3,2:2,2:2,3:3,3:2,4:3,5:2,6:3,
15422013;1:3,2:3,4:3,2:2,2:3,2:2,5:2,5:2,4:3,
3926577;1:3,2:3,2:2,2:2,4:3,4:3,6:3,5:3,
9904406;1:3,1:3,2:3,2:2,2:2,4:3,
14818894;2:3,2:3,2:2,2:2,2:3,4:3,4:3,
15886107;1:3,2:3,2:2,2:3,2:3,2:2,3:3,
39760705;2:3,2:3,2:3,2:2,2:2,4:3,
14285044;1:3,2:3,2:3,2:3,2:2,2:2,3:3,
10796474;1:3,2:3,2:2,2:2,4:3,2:2,6:3,
53609924;1:3,2:3,2:2,2:2,2:2,2:3,4:3,4:2,
10156892;1:3,2:3,2:3,2:2,2:2,0:1,0:1,4:3,
82536274;2:3,2:3,2:3,3:2,2:2,2:2,2:2,4:3,4:3,
33218454;0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
35425566;2:3,2:3,3:3,3:3,4:3,6:3,
5806465;2:3,2:2,2:2,2:1,2:3,2:3,2:1,3:3,
86269564;1:3,2:3,3:3,2:2,3:2,4:3,
55552230;0:1,0:1,0:1,0:1,0:1,0:1,0:1,
207759247;2:3,2:3,2:3,2:3,2:3,3:3,
55386938;2:1,2:2,2:2,2:3,2:2,2:3,4:3,3:3,
202749408;2:2,2:3,2:3,2:2,3:3,4:3,
15229750;1:1,2:2,2:2,2:2,2:2,2:1,5:3,2:2,5:2,
17612448;1:3,4:3,2:2,2:2,2:2,2:3,3:3,3:2,2:2,3:3,3:2,2:1,5:3,6:3,
14652127;1:3,4:3,2:2,2:3,3:3,2:2,6:3,
11273609;2:3,2:3,2:3,2:2,2:2,2:3,4:3,
2928637;2:3,2:2,2:2,2:1,3:3,2:2,2:2,3:3,4:3,5:2,
411494;1:3,2:3,2:3,4:3,2:3,4:3,2:3,4:3,5:3,0:1,0:2,6:2,
13783440;1:3,2:2,2:3,2:3,2:3,2:2,4:2,
84183057;1:3,2:2,2:2,2:2,3:3,4:3,
24996277;2:3,2:2,2:2,3:3,4:3,4:3,
54674848;1:3,3:3,2:3,4:3,6:2,5:1,
56457434;1:3,2:3,2:3,2:3,2:3,2:2,2:2,3:3,
10851687;1:3,2:3,2:3,1:3,3:2,3:2,4:3,4:3,4:2,3:2,5:2,
54779764;1:3,2:3,2:3,2:2,2:2,2:2,4:2,4:3,
54655376;2:3,2:3,2:3,0:1,3:3,4:3,4:3,
8632874;2:3,2:3,2:3,2:2,4:3,3:2,
17348895;1:3,2:3,2:2,4:3,2:2,3:3,
21391197;2:3,2:3,2:3,2:3,2:2,2:2,4:3,
9749389;0:1,0:1,0:1,0:1,0:1,0:1,3:3,
198967650;1:3,2:3,3:3,4:3,2:2,4:3,4:2,
207754179;2:3,2:2,2:3,2:2,2:2,4:3,
14708434;1:3,2:3,2:3,2:2,3:3,2:2,4:3,4:3,5:3,
18277758;1:3,2:3,2:3,3:3,0:1,0:1,
9912373;1:3,2:3,2:3,2:3,2:3,2:3,3:3,4:3,4:3,
195697291;1:1,2:2,2:3,3:3,4:3,4:3,4:3,
53474745;2:3,2:2,2:2,4:3,4:3,4:2,
54745324;2:3,2:3,2:3,2:2,2:3,4:3,
570617;1:3,2:3,4:3,5:3,5:3,5:3,2:2,
9413466;0:1,2:3,4:3,4:3,2:2,4:2,2:3,0:1,0:1,0:1,
6251703;1:3,2:2,2:2,2:2,3:3,2:2,3:3,
33290315;2:3,2:3,3:3,2:2,2:3,4:3,
62899238;1:3,2:3,2:2,3:3,4:3,4:2,
53176882;2:3,2:3,2:3,2:2,2:3,2:3,2:2,3:3,3:3,3:2,2:2,
16657138;0:1,0:1,0:1,0:1,0:1,4:3,
30887321;2:3,4:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
14768071;1:3,2:2,2:3,2:3,3:3,3:3,5:2,3:2,4:3,4:2,6:3,
56455836;1:3,2:3,2:3,2:2,2:3,2:2,4:3,
10208482;2:3,2:3,2:2,2:3,2:2,3:3,
8660967;2:3,2:2,2:3,2:3,2:2,2:3,3:3,
83594736;2:3,2:3,2:2,2:2,2:2,4:3,
209528555;1:3,2:2,2:3,2:2,2:2,1:3,4:3,
9558578;1:3,3:3,2:1,2:1,2:1,2:1,4:2,2:1,2:1,2:1,5:2,
15146891;2:3,2:3,2:2,2:3,2:3,2:3,2:2,
4618384;1:3,2:3,2:3,2:3,3:3,5:3,
11173813;0:1,0:1,0:1,0:1,3:3,2:2,4:3,
13531269;1:3,2:3,4:2,2:3,2:2,2:2,2:2,2:2,5:3,
14287717;1:3,2:3,2:3,2:3,2:2,4:3,
9925416;1:3,2:3,2:2,2:3,2:2,2:2,2:2,4:3,
52069177;2:3,2:3,2:3,2:3,2:2,4:3,
7979164;1:3,2:3,2:3,2:2,2:2,4:3,
28270744;2:3,2:3,2:2,2:3,2:2,4:3,0:1,0:1,0:1,
7647698;0:1,0:1,0:1,2:3,2:3,2:2,
10455964;2:3,2:3,3:3,4:3,2:2,4:3,
623574;1:3,2:3,2:3,2:3,2:3,4:3,4:3,0:1,4:3,
1324325;0:1,0:1,0:1,0:1,0:1,4:3,
76665146;2:3,2:2,2:3,2:2,2:2,4:3,
9566971;2:3,2:3,3:3,2:2,2:3,3:3,3:3,2:3,4:3,4:3,6:3,
2320602;1:3,2:3,2:2,2:3,2:3,3:2,2:2,3:3,2:2,2:2,4:3,4:1,4:3,5:2,5:1,
16812950;1:3,2:2,4:3,0:2,0:1,0:1,0:1,
6957250;2:3,2:3,2:2,2:2,2:2,4:3,
2078430;2:3,2:3,2:3,2:3,2:2,3:3,5:2,2:2,4:3,2:3,4:3,
15398835;1:3,2:3,2:3,2:2,2:2,2:2,
18808952;0:1,0:1,0:1,0:1,0:1,0:1,
90925152;2:3,2:3,2:3,2:3,2:3,4:3,
18279397;2:3,2:3,2:3,2:3,3:2,2:3,
20556887;1:3,2:3,2:3,2:3,2:3,
207152249;2:1,2:3,2:2,2:3,2:2,2:2,3:3,
87535425;2:3,2:3,2:2,2:3,2:3,2:2,3:3,3:2,4:3,
52953549;1:3,2:3,2:2,4:2,2:3,2:2,4:3,0:1,4:3,6:3,
6977664;1:3,2:3,2:2,2:1,2:2,2:2,3:3,6:3,
86005317;2:3,3:3,4:3,0:1,0:1,0:1,
49487106;1:3,2:3,2:2,3:3,2:2,4:3,
86721528;2:3,2:2,2:3,2:2,2:2,4:3,
4552849;1:3,2:3,2:2,2:2,2:3,3:3,
9727407;2:3,1:3,2:2,2:2,4:3,0:1,
18476074;1:3,2:3,3:3,2:2,2:2,4:3,
3432453;2:3,2:3,2:3,2:3,0:1,2:3,2:3,2:2,2:2,2:3,2:3,
52009176;1:3,2:3,2:2,3:3,3:3,4:3,5:3,
276437;1:3,2:3,2:3,2:3,2:3,2:3,2:3,2:3,
13336378;1:3,2:3,3:3,4:3,4:2,4:2,5:3,
24815755;0:1,0:1,0:1,0:1,0:1,0:1,0:1,
56200431;2:2,2:2,2:2,2:3,2:3,2:3,3:3,4:3,
17144231;1:3,2:2,0:1,4:3,2:2,2:2,
44521441;1:3,2:3,2:2,2:2,2:3,3:3,
59553825;1:3,2:3,2:2,2:2,3:3,2:1,2:2,3:3,4:3,
8942274;2:3,2:3,4:3,2:2,5:3,0:1,
40923583;1:3,2:3,2:3,2:2,2:3,2:3,3:3,4:3,
19011538;1:3,2:2,2:3,2:3,4:3,4:2,4:2,
735576;2:3,3:3,1:3,2:2,2:2,4:3,
1772084;1:1,2:3,2:3,2:3,2:3,2:3,3:2,3:2,6:3,
6435334;1:3,2:3,2:3,2:2,2:2,2:3,4:3,6:3,
6642313;2:2,2:3,2:1,2:1,2:1,2:2,4:3,4:3,
85652826;1:3,2:3,0:1,2:3,3:3,4:2,4:2,2:2,
14667922;2:3,2:3,4:3,2:2,2:3,4:3,
8672764;2:3,2:3,2:3,2:2,2:2,2:2,4:3,
92137731;1:3,4:3,2:2,2:3,2:3,2:3,4:2,2:2,4:2,2:2,6:2,
57758923;2:3,2:3,2:2,2:2,2:2,4:3,
15036581;1:3,2:3,3:3,2:2,5:2,4:3,
55430634;2:3,2:2,0:1,2:2,3:2,4:2,
44099604;1:3,2:3,3:3,4:2,4:3,
