s2orc_paper_id;writing_score
44089007;2:3,2:3,2:3,2:2,3:3,3:3,4:3,
61153517;1:3,1:3,2:3,3:3,4:3,6:3,
17928311;1:3,2:3,2:2,2:2,2:2,4:3,
55587590;1:3,2:2,2:3,2:2,2:2,2:1,2:3,3:3,
1317736;1:3,2:3,3:3,1:2,2:2,4:2,5:3,5:3,
6149872;1:1,2:2,3:3,4:3,2:2,2:2,2:2,2:1,2:2,2:2,2:1,2:1,4:3,
58746067;1:3,2:3,2:2,2:2,4:3,4:3,6:3,
17959971;2:3,2:3,1:3,2:3,2:3,1:2,1:3,4:3,
27693106;1:3,2:3,2:3,2:3,4:3,5:3,
18085682;1:3,2:3,2:3,2:3,3:3,4:3,
1108500;1:3,2:3,3:3,2:2,2:2,3:3,4:3,
13213635;2:3,2:3,2:3,3:3,4:2,0:1,
21667207;1:3,2:3,2:2,2:2,3:3,4:3,
29017549;1:3,2:3,2:3,3:3,2:3,2:2,4:3,
199001020;1:3,2:3,2:3,2:3,4:3,2:2,4:3,6:2,4:2,4:1,5:3,
46501824;2:3,2:3,2:3,2:2,2:2,4:3,
53963314;2:3,2:3,2:3,3:3,2:2,4:3,
174798193;1:3,2:3,2:3,2:3,6:3,6:3,6:3,6:3,
32417666;1:3,2:3,3:3,2:2,5:3,5:2,2:2,4:3,
7317485;1:3,2:3,3:3,2:2,4:3,6:2,
3950838;1:1,2:3,2:3,2:3,2:3,2:3,3:2,4:3,
14917112;1:3,2:3,2:3,2:3,2:2,3:3,
17027997;1:3,1:1,2:3,2:3,2:3,4:3,
32568490;1:3,2:2,3:3,2:2,2:2,4:3,
4638676;1:3,2:3,2:2,2:2,4:3,5:3,
10563850;1:3,2:3,2:2,2:3,4:3,5:2,
4101927;1:3,2:3,2:3,2:3,2:2,6:3,
210709814;1:3,2:3,2:2,3:3,4:3,5:3,
43862358;1:3,2:3,2:2,2:2,2:2,2:2,3:3,
206962394;1:3,2:2,2:3,2:3,2:2,4:3,
9621719;1:3,2:3,2:2,3:3,6:3,6:1,
38676790;1:3,2:3,2:2,2:3,2:2,2:2,4:3,
12906128;1:3,2:3,2:1,2:2,2:2,2:1,2:3,3:2,4:3,
149446095;1:3,2:3,2:2,2:3,2:2,3:3,2:2,4:3,
13942897;2:2,2:3,4:3,4:3,0:1,0:1,
9274436;2:3,2:3,2:2,2:2,2:1,4:3,5:3,
13364974;0:1,0:1,0:1,0:1,2:3,2:3,2:2,2:2,2:2,2:2,
210701649;2:3,2:2,2:3,2:3,2:2,4:3,4:3,
2606352;1:3,2:3,2:2,2:2,2:2,2:2,2:2,4:3,
15420843;2:3,2:3,2:3,2:3,2:3,2:2,4:3,
208061718;1:3,2:3,2:3,1:2,2:3,4:2,4:2,4:3,4:3,
210833378;1:3,2:3,2:3,2:2,3:2,2:2,3:3,2:2,3:2,4:3,
53291160;0:1,2:3,2:2,2:3,2:3,2:3,2:3,4:3,0:1,2:3,4:3,
18658459;1:3,2:3,2:2,4:3,0:1,0:1,4:3,
47018973;0:1,2:3,3:3,4:3,0:1,2:3,2:2,4:3,4:3,
57752666;1:3,2:3,2:3,2:3,2:2,2:2,2:3,2:2,2:2,4:3,
369019;1:3,2:3,3:3,4:3,2:2,3:2,6:3,
53534625;1:3,2:2,2:3,2:3,2:2,2:2,3:3,4:3,4:2,4:3,
23916392;1:3,2:3,2:2,2:2,0:1,0:1,4:3,6:3,
2044929;1:3,2:3,2:2,2:3,2:2,2:2,3:3,4:3,
6519983;1:3,2:3,2:3,2:3,2:3,3:2,3:3,4:3,2:2,2:2,2:3,4:3,4:3,
671685;1:3,2:3,3:3,2:2,2:2,2:2,2:1,2:2,4:3,
3987637;1:3,2:3,2:3,2:3,2:3,3:3,4:3,2:2,4:3,
47009065;2:3,2:2,2:2,4:3,4:2,5:3,
9783685;0:1,0:1,0:1,0:1,0:1,0:1,
341651;1:3,2:3,2:3,3:3,3:3,5:2,4:3,
207958635;1:3,2:3,2:3,2:2,2:2,3:3,3:3,4:3,
12253611;1:3,0:1,0:1,2:3,2:3,2:2,3:3,4:2,2:2,5:3,
13600143;1:3,2:3,3:2,2:3,2:3,4:3,
88521039;1:3,2:2,2:3,3:3,4:3,6:3,
54213838;2:3,2:2,1:3,3:3,2:2,2:2,2:2,4:3,
85533113;0:1,0:1,0:1,0:1,0:1,0:1,0:1,2:3,2:3,0:1,0:1,0:1,0:1,
10943941;1:3,2:3,2:2,3:3,5:1,2:2,4:2,
10231404;2:3,2:3,2:3,2:2,4:3,2:3,2:2,2:2,4:3,
2879996;2:3,2:3,2:2,2:1,3:3,2:1,2:1,2:1,2:2,2:2,4:3,
5847781;1:3,2:3,2:3,2:3,3:3,2:2,3:3,4:3,4:3,4:3,5:3,5:3,6:3,
19550338;1:3,3:3,2:3,2:2,2:2,2:1,
18988963;1:3,2:3,2:3,2:3,2:3,2:2,4:3,
199528352;1:3,2:3,2:2,2:3,3:3,4:3,4:3,4:3,5:3,6:3,
28498170;1:3,2:3,4:3,1:3,2:3,4:3,
6331609;1:3,2:3,2:2,2:2,2:2,4:3,
214678789;1:3,2:3,2:2,3:3,2:2,4:3,
931075;1:3,2:3,0:1,5:3,5:2,2:2,4:3,
18573050;2:3,4:3,4:3,4:3,0:1,0:2,
50780864;1:3,2:3,4:3,2:2,2:3,4:3,4:3,6:3,
6989436;1:3,2:3,2:2,2:2,2:3,4:3,
12569164;1:3,2:3,2:3,2:2,2:3,2:2,2:1,
35072522;2:3,2:2,2:3,3:2,3:1,2:2,2:2,3:2,
37393505;0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
8150956;2:3,2:3,2:3,2:3,2:3,5:3,
3950940;1:3,2:3,2:2,2:3,0:1,6:3,6:2,
196810910;1:3,2:3,2:3,3:3,3:3,3:3,4:3,6:3,
1732913;2:2,2:2,2:2,0:1,2:2,0:1,0:1,2:2,5:3,
2975460;1:1,2:2,2:2,5:2,2:2,3:3,4:3,3:3,3:2,4:3,2:2,6:3,
207094746;1:3,2:3,2:2,2:3,2:3,2:2,4:3,
15517371;1:3,2:3,2:3,3:3,4:3,5:3,2:2,2:2,5:3,
21456472;1:3,2:3,2:2,3:3,4:2,4:2,4:1,
13662044;1:3,2:3,3:3,2:2,4:3,5:3,6:3,
79853284;1:2,2:2,2:3,3:2,2:2,2:2,4:3,
2249559;1:3,2:3,2:2,2:2,2:3,3:3,3:2,4:3,
32142960;1:3,2:3,2:3,3:3,2:2,3:3,4:3,4:3,
28449416;1:3,2:3,2:3,3:3,2:3,4:3,
2246942;2:3,2:3,2:3,2:3,2:3,2:3,2:3,2:2,4:3,
9708626;1:3,2:3,2:2,2:2,3:3,4:3,
6345430;1:3,1:2,2:3,2:3,3:3,2:2,4:3,3:3,6:3,
5871616;2:3,2:3,3:3,2:2,3:3,4:3,
202672036;1:3,2:3,2:3,2:3,2:2,2:2,2:3,4:3,
4903669;1:3,2:3,4:3,2:2,3:3,4:3,
31042301;1:2,4:3,2:3,2:2,2:3,5:3,4:3,
9730344;2:3,2:3,2:3,2:3,4:3,5:2,4:3,
7730711;1:3,2:2,2:2,2:2,2:2,4:3,5:1,2:2,4:3,4:3,
21648015;1:3,2:3,2:3,2:3,2:3,2:2,3:3,
18039891;1:3,2:3,2:2,2:2,1:2,2:2,4:3,4:3,
3547373;1:3,2:3,2:3,2:3,2:2,4:3,
2448692;2:3,2:2,2:3,2:3,2:2,4:3,
27662358;2:3,2:3,2:2,2:2,2:2,
20810710;2:3,2:2,2:3,2:2,2:2,4:3,
2606747;1:3,2:3,2:3,2:3,2:3,3:3,
44109967;1:2,2:2,2:3,1:1,2:3,2:2,2:2,3:3,
23425820;1:3,2:3,2:2,2:2,2:2,3:3,2:2,4:3,4:3,4:3,4:2,3:3,
6765097;1:3,3:3,2:3,2:2,2:2,2:1,4:3,
16685394;2:3,2:3,4:3,4:3,4:3,2:2,5:3,
7730174;1:3,2:3,2:3,2:3,2:3,2:3,3:3,3:3,4:3,4:3,4:3,4:2,4:2,4:2,4:3,4:2,2:2,6:3,
12837483;2:3,2:3,3:3,1:3,2:2,4:3,3:2,5:3,
1051150;1:3,2:3,2:3,2:3,2:3,2:3,2:3,2:3,3:2,3:3,
5937653;0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
207376097;1:2,2:3,2:2,2:2,2:2,4:3,2:2,4:3,
5680479;0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
51829922;1:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
55973350;1:3,2:3,2:2,2:3,2:3,2:2,2:2,2:2,2:2,4:3,
210829133;1:3,3:3,2:2,2:3,4:3,4:3,4:3,6:3,
19493234;2:3,4:3,3:3,2:2,2:2,5:3,
11935533;2:3,2:3,2:3,0:1,2:3,3:3,2:2,4:2,4:3,
18229507;2:3,2:3,3:2,4:2,2:2,2:2,2:2,2:1,5:1,6:1,
12586464;1:3,2:3,2:3,2:2,2:2,4:3,
11399885;0:1,0:1,3:3,0:1,4:3,1:2,
10598561;1:3,2:3,3:3,2:3,4:1,2:3,2:2,2:2,6:2,
207038782;1:2,2:3,2:2,2:3,2:3,2:3,3:2,4:3,
1702237;2:3,2:3,2:3,2:3,3:3,4:3,
56894523;1:3,2:2,2:3,3:2,6:3,4:3,
9643599;1:3,2:3,3:3,2:2,2:2,4:3,
30177070;1:3,2:3,2:2,0:1,0:1,5:2,
4802131;1:3,2:3,0:2,4:3,0:2,4:3,
15100662;2:3,2:2,2:2,2:3,3:3,4:3,
14714172;2:3,2:3,2:3,2:3,2:2,2:3,4:3,
2836812;2:3,2:3,2:3,2:3,4:3,4:3,
30171005;1:3,2:3,2:3,2:3,2:3,2:3,0:1,
210149587;1:3,2:2,2:2,3:3,2:2,4:3,4:3,4:3,
18305028;1:3,2:3,2:2,3:3,2:2,4:1,5:3,5:3,
5556310;1:3,2:3,2:2,2:2,2:3,2:2,4:3,
20741652;1:3,2:3,2:3,2:3,2:2,2:3,2:2,2:3,4:3,
14900462;1:3,2:3,2:2,2:3,2:3,4:3,
13998566;2:3,2:2,2:2,2:2,2:2,2:2,4:3,
67863704;1:3,2:3,2:3,2:2,2:2,3:3,4:3,
203406908;1:3,2:3,2:2,2:2,3:2,2:2,2:2,0:1,2:2,2:2,4:3,
15090647;1:3,2:3,2:2,2:3,2:3,4:2,4:3,5:2,
56854606;0:1,2:2,2:2,2:2,2:2,6:3,
285021;2:3,2:2,3:3,4:3,4:1,6:2,
6578189;1:3,2:3,2:2,2:2,2:1,4:3,
7912475;1:3,3:2,3:2,2:2,2:2,2:2,4:3,
14371130;1:3,2:3,3:3,4:3,3:2,4:3,4:2,
46942079;1:3,1:3,2:3,3:3,5:2,4:2,2:2,2:2,6:3,
15071739;1:3,2:3,2:3,2:2,2:2,4:3,
206890529;1:3,2:3,2:3,2:2,2:3,3:3,3:2,3:2,3:3,
12287461;2:3,2:3,0:1,2:3,2:2,2:2,1:3,
196537082;1:3,2:3,2:2,3:3,2:3,4:3,
6840228;1:3,2:3,2:3,2:3,2:3,2:3,2:3,2:3,2:3,2:3,2:3,4:3,4:3,
17292253;1:3,3:3,4:3,2:3,2:2,4:2,
15542954;1:3,2:2,2:2,2:2,2:2,2:2,6:3,
79493018;1:3,2:3,2:3,2:3,2:2,2:2,4:3,
4853851;1:3,4:3,0:2,5:3,3:3,4:3,6:3,
2188269;3:3,2:3,2:3,2:3,2:2,2:2,2:2,4:3,
22904580;2:3,2:3,2:2,2:2,2:2,2:2,2:3,1:1,2:3,1:1,4:3,4:3,6:1,
2371745;2:3,2:2,2:2,3:3,2:2,2:2,3:3,2:2,3:3,2:2,6:3,
14100658;2:2,2:2,2:2,3:2,4:2,0:1,
3841495;1:3,2:3,2:3,2:3,2:2,2:2,2:3,2:3,4:3,
56748551;1:3,3:3,4:3,5:2,2:2,4:2,5:2,5:2,5:2,6:3,
49342127;1:3,4:3,4:2,3:2,2:3,2:3,2:2,2:2,2:2,2:2,2:2,6:3,
52132464;2:3,3:3,4:3,0:1,0:1,6:2,0:1,0:1,
23022325;1:3,2:3,2:2,2:2,2:3,4:3,
24473667;2:2,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
17668042;1:3,2:3,2:2,3:3,4:3,4:3,4:3,
29575110;1:3,2:3,3:3,4:3,4:2,4:2,4:2,4:3,6:3,
3887930;1:3,2:2,2:2,2:2,2:1,2:1,4:3,1:3,2:2,2:2,2:2,2:1,2:1,4:3,
173188100;1:3,2:3,2:3,4:2,4:2,2:3,3:2,
3781485;1:3,2:3,4:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
210707791;1:3,2:3,2:2,2:2,2:3,2:3,3:3,2:2,3:3,0:1,4:3,
9544705;1:3,2:3,2:3,2:2,2:1,2:1,4:3,
206717345;1:3,2:3,2:2,2:1,2:3,2:3,4:3,
17214128;1:3,2:3,2:2,2:2,2:2,3:3,
473500;1:3,2:3,2:2,2:3,2:2,6:3,
36487656;1:3,2:3,2:3,2:2,2:2,2:2,4:3,
27706354;0:1,0:1,0:1,0:1,0:1,1:2,
8928432;1:3,2:3,2:2,3:3,4:3,4:2,4:2,4:2,
1845855;1:3,0:1,2:3,3:3,2:2,4:3,
17121795;0:1,0:1,0:1,0:1,0:1,0:1,
11604653;1:3,2:3,3:3,2:2,2:2,4:3,
3173575;1:3,2:3,2:3,0:1,0:1,2:2,3:3,4:3,
9649365;2:3,2:2,2:3,3:3,3:2,4:3,
25288795;1:3,2:3,2:3,2:3,5:3,4:3,4:3,5:3,5:3,5:3,5:3,5:3,5:3,5:3,5:3,
195770926;1:3,2:3,4:3,3:3,5:3,0:1,
182919234;0:1,2:3,2:3,2:3,4:2,1:3,5:2,6:3,6:3,4:3,
5531349;1:1,2:2,2:3,2:3,2:2,2:2,3:3,6:3,
7387190;1:3,2:3,2:3,3:3,0:1,4:3,
17064360;1:3,2:3,2:3,2:2,2:2,2:3,2:3,2:2,4:3,
14049278;1:3,2:3,3:3,4:3,4:3,4:3,4:3,5:3,
16672513;1:3,2:3,2:3,2:2,2:2,4:3,
2923230;1:3,2:3,2:3,3:3,2:2,0:1,2:2,3:3,
43280949;0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
9356057;1:3,2:3,2:3,3:3,3:3,2:2,2:2,2:2,5:3,
15249067;2:3,2:2,2:3,2:2,2:2,2:1,2:2,3:3,4:3,0:1,4:3,
30211061;1:3,2:3,2:2,2:2,3:3,4:3,
205606537;1:3,3:3,2:3,2:3,2:3,2:2,4:3,4:3,6:3,
2423717;1:3,2:3,2:3,3:3,4:2,5:2,
26898906;2:3,2:3,2:2,2:3,3:3,
16146772;2:3,2:3,2:3,2:2,2:2,3:3,
2151902;3:2,2:3,2:3,2:3,2:2,3:2,2:3,3:2,4:3,
11641888;2:3,2:3,2:2,2:3,2:3,2:2,4:3,
8889693;0:1,0:1,0:1,0:1,0:1,0:1,
44124297;2:3,2:3,2:3,2:3,2:3,3:3,2:3,2:3,4:3,
70471992;1:3,2:3,2:2,3:3,3:2,4:3,4:3,
108343;1:3,2:3,4:3,5:3,2:2,2:2,2:2,4:2,3:2,4:3,
22571829;0:1,0:1,0:1,0:1,0:1,0:1,
3710670;2:3,1:2,2:3,2:3,3:3,3:2,4:2,4:3,6:3,
198495804;1:3,2:3,2:2,2:2,2:2,4:3,
10200702;1:3,2:3,2:3,2:3,5:3,2:2,2:2,3:3,4:3,
9843446;0:1,0:1,0:1,3:3,0:1,0:1,
54047637;1:3,2:2,6:3,2:2,2:2,3:3,4:3,
233483;2:3,0:1,2:3,2:2,2:2,2:2,4:3,
2737369;1:3,2:3,3:3,4:2,2:2,5:3,
15895604;1:3,2:3,2:2,2:2,2:2,4:3,
3108530;2:3,2:3,2:3,2:2,2:2,2:2,4:3,
7321106;0:1,0:1,0:1,2:2,2:3,4:3,
24559666;1:3,2:3,2:3,2:2,2:2,2:2,2:3,2:3,2:3,4:3,
550665;2:3,2:3,2:3,0:1,2:3,2:3,2:3,2:3,
15911942;1:3,3:2,3:2,2:3,4:3,2:2,2:3,4:3,
72022701;1:3,2:2,4:2,2:1,2:1,2:1,2:1,
25692630;1:3,2:2,3:3,2:2,2:2,3:3,4:2,4:2,5:3,
23790970;1:3,2:3,2:3,2:3,2:3,2:3,2:3,2:3,2:2,3:2,4:3,4:3,5:3,5:3,5:3,
17026664;1:3,2:3,2:2,2:2,2:3,2:3,2:3,4:3,4:3,
32320598;1:3,3:3,2:3,2:3,2:2,4:3,
1623069;1:3,2:3,2:3,2:3,2:2,2:3,4:3,
10387586;1:3,2:3,2:2,2:2,2:2,2:2,2:3,2:2,4:3,5:1,
7295860;1:3,2:3,3:3,2:3,2:3,4:3,
6214275;0:1,0:1,0:1,0:1,4:3,2:3,2:2,2:2,2:3,5:2,4:3,
8009866;1:3,2:3,2:3,2:3,2:2,2:2,2:2,4:3,
54033056;2:3,2:3,2:2,1:3,2:3,3:3,
14942800;1:1,2:3,0:1,2:3,3:3,6:3,
6607834;1:2,2:3,2:3,3:3,2:2,4:3,
8212137;2:3,2:3,2:3,2:3,2:3,4:3,
12105926;1:3,2:3,2:2,2:2,2:1,3:3,
16512920;1:3,2:3,2:2,3:3,5:3,2:2,4:3,2:2,4:3,5:3,
5718849;2:3,2:3,2:3,2:3,3:3,4:3,
14674113;1:3,2:3,2:3,3:3,2:2,4:3,
6909820;2:3,2:3,2:3,2:2,2:2,4:3,
211130311;1:3,2:3,3:3,4:3,4:2,5:3,
15121800;1:3,2:3,2:2,2:2,2:1,6:3,
17589760;1:3,2:3,2:3,2:3,2:3,2:2,
14496865;2:3,2:3,2:2,2:2,2:2,3:3,
3408960;1:3,2:2,2:3,2:3,2:2,4:2,4:3,
18067083;1:3,2:3,3:3,2:2,2:2,3:3,4:3,
6006649;1:3,2:3,2:2,2:2,2:3,2:2,2:3,4:3,
19008066;1:3,2:3,2:3,3:3,4:3,5:3,
12589288;1:3,2:3,2:2,2:2,3:3,4:3,
10049772;1:3,2:3,2:2,2:2,2:2,2:1,2:2,2:1,5:2,6:1,
21537761;1:3,2:3,2:2,2:2,2:3,4:3,
14987893;2:3,2:3,2:3,2:3,2:2,4:3,6:3,
35133604;1:3,2:3,2:3,2:2,3:3,3:2,
25386733;1:3,2:3,2:3,4:3,2:2,5:3,
26704031;1:3,2:3,2:2,3:3,2:2,5:2,5:2,5:2,5:2,5:2,5:2,
10234765;1:3,2:3,2:2,3:3,4:3,4:2,
15624024;0:1,0:1,0:1,0:1,0:1,0:1,0:1,
15952656;2:3,2:3,2:3,2:3,2:3,2:2,3:3,
2349854;1:3,2:3,2:2,2:3,2:2,4:3,
9289049;1:3,2:3,2:2,2:3,2:3,3:3,
56336151;0:1,0:1,0:1,0:1,0:1,0:1,
4030021;2:2,2:2,3:3,3:2,2:3,4:3,
49271193;2:3,2:3,2:3,4:3,2:2,2:2,5:3,
6010040;1:3,2:3,2:2,2:2,2:3,2:3,2:2,3:3,6:1,
3040313;1:3,2:3,2:2,2:2,2:2,2:2,2:1,0:1,
11773997;2:3,2:3,2:3,2:3,2:3,4:3,
5984385;2:3,2:3,2:3,2:2,4:3,5:3,
2273720;1:3,2:3,2:2,2:3,2:3,2:3,4:3,
3513505;1:3,2:3,2:2,3:3,4:2,4:3,5:3,
52892486;1:3,2:3,2:2,2:2,2:2,2:3,4:3,2:2,
7459742;0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,4:3,0:1,
18584101;1:3,2:3,2:3,2:2,2:3,2:2,2:3,2:2,4:3,
15708900;1:1,2:2,2:2,2:2,2:3,2:2,2:2,2:2,4:3,
73462344;2:3,2:3,2:3,2:2,2:2,4:3,
10071067;1:3,2:3,2:3,4:3,4:3,5:3,
1725023;1:3,2:3,2:3,4:3,2:2,3:3,
9126682;1:3,2:2,2:2,2:2,2:2,3:3,4:3,5:3,
14094492;1:3,0:1,2:3,4:2,2:2,2:2,0:2,2:3,2:3,
18060941;2:3,2:3,2:2,2:2,2:2,3:3,
22917376;1:3,2:3,2:3,2:3,2:2,2:2,2:2,2:3,2:2,3:3,5:3,
16782719;2:2,2:3,2:3,4:3,2:2,2:3,2:3,3:2,
54815180;1:2,3:3,3:2,3:3,3:3,3:2,3:2,3:3,3:2,
41799386;1:3,2:3,2:3,3:3,2:2,4:3,2:3,6:3,
54168944;1:2,2:3,2:3,2:2,2:2,4:3,
83460833;1:3,2:3,2:3,2:2,3:3,4:3,
3560529;2:1,2:3,2:3,2:3,2:3,4:3,
206592113;1:3,2:2,2:2,2:3,3:3,4:3,4:2,
1142165;1:1,2:3,2:2,2:2,2:3,2:2,4:1,
52940960;1:3,2:3,4:3,5:3,5:3,5:3,
4552515;1:3,2:3,2:3,3:3,4:3,5:3,0:1,0:1,
21904673;2:3,2:3,2:3,2:3,2:2,2:2,2:2,4:3,
8575469;1:3,2:3,3:3,2:2,2:2,2:3,2:2,2:2,5:3,2:2,3:3,4:3,4:3,
53214473;1:3,2:3,3:3,2:2,4:3,3:2,
54457828;1:3,2:3,2:3,2:3,3:3,4:3,
22919068;2:3,3:3,4:3,4:2,4:2,4:2,4:2,4:2,4:2,
20404281;1:3,2:3,2:3,4:3,2:3,4:3,
23140748;1:3,2:3,2:3,2:3,2:2,4:3,
2221244;1:3,2:3,2:2,3:3,4:3,4:3,
17096501;1:3,2:3,2:3,2:2,2:2,0:1,
51625499;1:3,3:3,4:3,4:3,2:3,2:2,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
52848158;2:3,2:3,2:2,4:3,4:2,6:3,
18828864;1:3,2:3,2:3,2:2,2:2,4:3,
25288873;1:3,2:3,2:2,2:2,2:2,4:3,
4826488;1:3,4:3,2:3,0:1,5:3,5:2,5:2,5:3,5:3,
199452776;1:3,2:3,2:3,3:3,4:3,4:3,5:3,
202710711;1:3,2:3,2:3,2:3,2:3,2:2,4:3,
7728489;1:3,2:3,2:3,2:2,2:2,6:3,2:2,2:1,4:3,5:3,5:3,
1802664;1:3,2:3,2:3,2:3,2:3,2:3,2:3,2:3,2:3,2:2,3:2,4:3,
18998003;1:3,2:3,2:3,2:2,2:2,3:3,
18710159;1:3,2:3,4:3,0:1,4:2,6:2,
3919072;2:3,2:3,2:3,2:2,2:2,4:3,
25948483;1:3,2:3,3:3,4:3,0:1,0:1,0:1,0:1,
71991761;2:3,2:3,2:3,2:3,2:3,4:3,
53518360;1:3,2:2,2:3,2:2,2:2,2:2,3:3,
4033569;2:3,2:3,2:3,0:1,4:3,
8292242;1:3,2:3,2:3,2:2,2:3,4:3,
10008962;2:3,2:3,2:2,3:3,4:3,4:3,
19075010;1:1,2:2,2:3,4:3,4:3,4:2,4:3,4:3,
51864830;2:3,2:3,2:3,2:3,2:2,2:2,2:2,6:3,
15631676;1:3,2:3,4:3,4:2,5:2,4:1,
10986289;1:3,2:3,2:2,2:3,2:2,3:3,4:3,5:2,5:2,5:2,5:2,5:2,5:2,5:2,5:2,5:1,5:1,
170078727;1:3,2:3,3:3,3:3,2:2,4:3,5:3,
6365374;1:3,2:3,2:3,2:3,3:3,2:2,3:3,4:3,
11076278;2:3,2:3,2:3,2:2,2:2,2:2,2:2,3:3,
916468;1:3,2:3,2:3,2:2,3:3,4:3,
18790488;1:3,2:3,3:3,2:2,2:2,2:1,2:1,2:1,5:3,
208779611;0:1,0:1,0:1,0:1,4:3,5:3,
22498700;1:3,2:3,2:2,2:2,2:2,3:3,4:3,2:1,2:1,6:3,
8810253;1:3,0:1,0:1,0:1,2:3,4:3,
6134337;1:3,2:3,2:3,2:3,2:2,4:3,
205194511;1:3,2:3,2:2,2:3,3:3,4:3,
8527247;1:3,2:3,2:3,2:3,3:3,2:2,2:3,4:3,
590821;1:3,2:3,3:3,2:3,2:2,4:3,
40669183;1:3,2:3,2:2,2:2,2:2,2:2,2:2,4:3,
30140851;1:1,2:1,0:1,2:1,2:1,
36716350;1:3,2:3,2:3,2:3,2:2,4:3,
13282710;1:3,3:3,2:3,2:2,0:1,0:1,4:2,0:1,4:2,0:1,0:1,
1462971;2:3,2:3,2:3,2:2,3:3,2:2,2:2,2:2,3:3,
13390675;2:3,2:3,0:1,0:1,0:1,0:1,
42302542;1:3,2:3,2:3,3:3,2:2,3:3,4:3,
10520637;1:3,2:3,2:3,5:3,3:3,0:2,4:3,
52164059;1:3,2:3,2:2,2:3,2:2,2:2,2:3,2:2,3:3,4:3,2:2,4:3,
18697737;2:3,2:3,2:3,2:2,2:2,4:3,
30367130;1:3,2:3,2:3,2:3,2:2,4:3,
16719271;0:1,0:1,0:1,0:1,0:1,0:1,6:3,
3637941;1:2,5:2,2:3,0:1,2:2,2:3,5:2,
6272938;2:3,2:3,2:3,2:3,2:3,2:3,4:3,
14027031;1:3,2:3,2:2,2:2,2:3,3:3,4:3,4:3,
16304271;2:3,2:3,2:3,3:3,2:2,2:3,4:3,5:3,
13926316;1:2,2:3,2:2,2:2,2:2,2:2,
53944552;1:3,3:3,0:1,2:3,4:2,4:3,
4681593;1:3,2:3,2:2,2:3,3:3,3:3,5:3,
14055655;1:3,2:3,2:3,2:3,2:3,2:2,2:2,4:3,
628356;1:3,2:3,3:3,2:2,5:3,5:3,4:3,
39928851;1:3,2:3,2:3,4:3,6:3,4:2,
26892722;1:3,2:3,2:3,3:3,4:3,6:3,6:3,
100483979;1:3,2:2,2:2,2:2,2:2,4:3,
36694629;2:3,2:3,2:3,2:3,2:2,3:3,3:2,
6064704;2:3,2:3,2:3,2:3,2:2,4:3,6:3,2:3,
12740456;1:3,2:3,2:2,2:3,3:3,4:3,
212729416;1:1,2:3,2:3,2:3,2:3,3:2,2:2,3:2,3:3,
2644388;1:1,2:3,4:3,4:3,2:2,2:2,2:2,4:3,4:3,
28616252;1:1,2:3,2:2,2:2,2:3,3:2,4:3,
49556429;0:1,0:1,0:1,0:1,1:3,0:1,0:1,
5989387;1:3,2:3,2:2,4:3,4:2,2:2,6:3,
23434711;1:3,2:2,0:1,3:3,3:2,2:3,4:3,6:3,
9302015;1:3,2:3,2:3,4:3,4:3,5:2,
16468292;2:3,2:3,3:3,3:3,2:2,4:3,
211073932;1:3,2:3,2:3,2:3,2:3,3:3,4:3,
37539475;1:3,2:3,2:3,2:2,4:3,4:3,
16254393;1:3,2:3,2:3,3:3,3:3,4:3,4:3,4:3,6:3,
9299623;2:3,2:3,2:3,2:2,2:2,3:3,
16901157;1:3,2:3,2:2,2:2,4:3,
70446524;2:1,2:3,2:3,1:2,3:3,4:3,4:2,4:2,4:2,4:2,4:2,4:2,
17164345;1:3,2:2,2:2,3:3,4:3,6:3,2:3,2:3,0:2,0:2,4:3,
3892975;1:3,2:3,2:3,0:2,0:2,4:3,
129942918;1:3,2:2,3:3,4:3,2:2,2:2,6:1,6:3,5:3,
21003990;1:3,2:3,2:3,2:2,2:2,2:2,4:3,0:1,0:1,
206034471;1:3,2:3,2:3,2:2,3:3,4:3,5:3,
52151823;1:3,2:3,2:3,2:2,2:2,3:2,2:2,2:2,4:3,
215532510;1:1,2:3,2:3,2:2,2:3,4:3,
4730641;2:3,2:2,2:3,3:3,3:3,2:2,2:2,4:3,
3784382;1:3,2:3,2:3,2:2,2:2,4:2,4:3,
53113110;1:3,2:3,2:3,2:3,4:3,4:3,4:2,6:3,
198983051;1:3,2:3,2:2,2:3,2:1,2:1,3:3,
14107803;1:3,2:3,2:3,2:3,4:3,5:3,2:3,
203641467;1:3,2:3,2:2,2:3,2:2,3:3,4:3,5:2,
2585669;1:3,2:3,3:3,4:3,2:2,4:3,
7882956;1:3,2:2,2:2,2:3,2:2,4:3,
21744581;1:3,2:2,2:2,2:2,2:2,2:2,2:2,3:3,
