s2orc_paper_id;year;mag_id;author_num;citation_count;reference_count;title
55057677;2014;2962884180;1;42;59;a quantum probability explanation in fock space for borderline contradictions
14108168;2000;2962921142;1;18;4;supersymmetric superconducting bag as a core of kerr spinning particle
17480424;2007;2963135574;1;8;2;stable range approach to the equation of nonstationary transonic gas flows
119650789;2019;2963178711;2;2;13;generalisations of coarse spaces
119167922;2017;2963266353;3;2;47;slowly varying macroscale models emerge from microscale dynamics over multiscale domains
17947908;2013;2963336530;1;3;24;american coot collective on water dynamics
119290280;2015;2963369129;1;6;119;taking a critical look at holographic critical matter
119646328;2018;2963389086;2;2;42;rationally 4 periodic biquotients
119606541;2018;2963479540;2;2;11;energy spectra and passive tracer cascades in turbulent flows
54217210;2018;2963622531;8;6;48;modelling of gas dynamical properties of the katrin tritium source and implications for the neutrino mass measurement
119605586;2014;2963686231;2;0;13;asymptotic estimate for the number of gaussian packets on three decorated graphs
88513742;2017;2964036660;1;5;44;non parametric approximations for anisotropy estimation in two dimensional differentiable gaussian random fields
118683460;2013;2964038802;2;0;0;a variational approach to the study of the existence of invariant lagrangian graphs
55638361;2012;2964092135;3;95;32;semigroup approach to birth and death stochastic dynamics in continuum
18510964;2016;2964140893;2;5;39;newton stein method an optimization method for glms via stein s lemma
14850243;2016;2964162813;1;8;0;quantum neural machine learning backpropagation and dynamics
119667199;2019;2974139481;3;0;26;statistical mechanics of the periodic benjamin ono equation
202540073;2019;2982820017;4;5;26;analysis of the disc components of our galaxy via kinematic and spectroscopic procedures
119355271;2019;2997062058;6;3;35;symmetry scaling based complex network approach to explore exotic hadronic states in high energy collision
204800965;2020;2999989223;2;8;50;numerical treatment of nonlinear fourier and maxwell cattaneo vernotte heat transport equations
119146904;2020;3011222989;2;1;34;on numerical inverse scattering for the korteweg de vries equation with discontinuous step like data
14374577;2007;1972077069;2;33;33;potent inhibition of store operated ca2 influx and superoxide production in hl60 cells and polymorphonuclear neutrophils by the pyrazole derivative btp2
13920029;2003;2114190838;1;15;10;structure and parametrization of stochastic maps of density matrices
118859900;2018;2804787932;1;3;65;massless spinning particle and null string on ads d projective space approach
14056955;2001;2593114831;2;80;0;weyl titchmarsh m function asymptotics for matrix valued schrodinger operators
15601465;2011;74943132;1;17;12;racial disparities in blood pressure control and treatment differences in a medicaid population north carolina 2005 2006
118696915;2012;2137556799;6;15;93;the unseen population of f to k type companions to hot subdwarf stars
118463986;2008;2011229761;5;165;45;x ray spectral evolution of tev bl lacertae objects eleven years of observations with bepposax xmm newton and swift satellites
86862720;2017;2759667667;4;0;19;some classes of lorentzian α sasakian manifolds with respect to quarter symmetric metric connection
84834707;2019;2883727623;73;47;150;is every strong lens model unhappy in its own way uniform modelling of a sample of 13 quadruply imaged quasars
119426569;2018;2890130238;2;13;38;separation of the two magnon scattering contribution to damping for the determination of the spin mixing conductance
119483194;2019;2913094841;2;18;65;low eccentricity migration of ultra short period planets in multiplanet systems
17860110;2019;2900938250;5;18;79;unexpectedly high cross plane thermoelectric performance of layered carbon nitrides
15710034;2005;2115086321;1;199;33;numerical valuation of options with jumps in the underlying
118379799;2018;2963186504;8;10;32;x 16 7 production in electron positron collision
8575736;2012;2147134610;3;81;113;sequences of regressions and their independences
119517670;2018;2993434248;1;10;60;nilpotent mathcal n 1 tensor multiplet
8142187;2016;2543587206;1;0;0;effect of follicular diameter time of first cleavage and h3k4 methylation on embryo production rates of bos indicus cattle
119189065;2019;2917439523;6;18;26;edge wave and boundary layer of vortex matter
2691762;1995;75220406;3;85;33;dynamics of relativistic particles with lagrangians dependent on acceleration
119375873;2006;1883146708;5;57;48;significance of atmospheric inputs of calcium over the southwestern mediterranean region high mountain lakes as tools for detection
119490885;2017;2737738194;3;9;19;particle creation and reheating in a braneworld inflationary scenario
119423254;2019;2963466633;5;19;69;the dependence of halo bias on age concentration and spin
46442858;2011;2007928236;4;11;17;laboratory realization of an ion ion hybrid alfven wave resonator
49251509;2018;2807886008;21;36;28;the erg science center
487256;2018;2547145831;1;11;54;regular decomposition and a framework of order reduced methods for fourth order problems
18158493;2010;2146913059;24;69;92;the jcmt nearby galaxies legacy survey iv velocity dispersions in the molecular interstellar medium in spiral galaxies
119289284;2016;2205661678;5;29;73;analysis of the frac 1 2 pm pentaquark states in the diquark diquark antiquark model with qcd sum rules
14095680;1997;2005710547;3;65;11;statistical generalizations of the optical cross section theorem with application to inverse scattering
119221173;2018;2523878506;4;0;20;low and high energy asymptotic behavior of electroweak corrections in polarized e e μ μ process1
11226913;2001;2101568531;8;1925;42;the mass function of dark matter haloes
119424633;2020;2968000861;1;3;55;prospects and limitations for constraining light relics with primordial abundance measurements
118400560;2016;2963148612;9;32;51;effects of the spike timing dependent plasticity on the synchronisation in a random hodgkin huxley neuronal network
119342156;2019;2903269789;5;4;8;high precision contactless optical 3d metrology of silicon sensors
118712717;2013;1969086459;3;34;25;correlations at large scales and the onset of turbulence in the fast solar wind
18227865;2019;2979348842;3;1;0;lyapunov type inequality for the hadamard fractional boundary value problem on a general interval a b 1 a b
89610564;2005;2120893722;4;66;12;numerical simulation of turbopump inducer cavitating behavior
18972217;2011;1862017823;5;31;35;multiple phase screen modeling of ionospheric scintillation along radio occultation raypaths
119240165;2013;2084311463;1;0;49;the cherenkov radiation in the galaxy s halo of dark matter
112905;2018;2784116815;6;16;43;isospin symmetry breaking in masses of n z nuclei
52996709;2014;2177016318;4;24;100;mathcal n 2 einstein yang mills static two center solutions
119117110;2016;2283844705;2;11;17;thermomechanics of damage and fatigue by a phase field model
15503542;2008;2010400614;4;18;7;optimization of fe2 solids content ratio for a novel sludge heavy metal bioleaching process
119250392;2019;2963607141;2;1;9;reaction diffusion models from particle systems to sde s
119213559;2017;2544816028;12;22;98;a broad perspective on multiple abundance populations in the globular cluster ngc 1851
58910199;2001;2084944508;5;71;0;the p85 subunit of phosphoinositide 3 kinase is associated with beta catenin in the cadherin based adhesion complex
118391414;2016;2962879675;1;20;20;conformal anti invariant submersions from almost hermitian manifolds
119148719;2017;2605671042;3;3;40;extension of the mathfrak o mathfrak s mathfrak p m n sim mathfrak s mathfrak o m n correspondence to the infinite dimensional chiral spinors and self dual tensors
91184462;2019;2970399680;6;11;95;melting transitions in biomembranes
203642168;2019;2977461811;18;28;97;an alma survey of the scuba 2 cosmology legacy survey ukidss uds field high resolution dust continuum morphologies and the link between sub millimetre galaxies and spheroid formation
55434073;2016;2680705125;4;30;42;two point one dimensional delta delta prime interactions non abelian addition law and decoupling limit
15172930;1999;1671761671;1;18;34;on charged fields with group symmetry and degeneracies of verlinde s matrix s
119255619;2019;2997201529;1;0;0;chisquare fitting when overall normalization is a fit parameter
207871010;2020;2987629144;3;3;53;quantum corrections to minimal surfaces with mixed three form flux
73718585;2010;2142827302;2;0;14;effects of the hot alignment of a power unit on oil whip instability phenomena
53606643;2009;2767002381;3;0;0;comparisons of coded aperture imaging using various apertures and decoding methods
55620545;2002;2089966101;5;0;7;error estimation in recording i v characteristics of josephson junctions
119337992;2020;3008212459;5;6;0;data assimilation in large prandtl rayleigh benard convection from thermal measurements
54942581;2019;2794430221;2;88;121;what does the first highly redshifted 21 cm detection tell us about early galaxies
12207758;2011;2963529021;2;79;56;localized bases for finite dimensional homogenization approximations with nonseparated scales and high contrast
16388945;2020;3010584278;5;2;16;approach to equilibrium via tsallis distributions in a realistic ionic crystal model and in the fpu model
119060824;2017;2611399242;2;67;37;secular chaotic dynamics in hierarchical quadruple systems with applications to hot jupiters in stellar binaries and triples
10580687;2008;2166670271;4;25;55;overexpression of snon skil amplified at the 3q26 2 locus in ovarian cancers a role in ovarian pathogenesis
15273948;2018;2896729496;2;3;11;identification and optimal control of fructo oligosaccharide production
3247241;2005;2101835933;4;68;23;on the performance of efficient portfolios
119131314;2018;2963928931;3;15;32;the ionization conjecture in thomas fermi dirac von weizsacker theory
119431200;2018;2798295838;7;12;83;room temperature deformation in the fe7mo6 μ phase
53551080;2015;2163694834;2;7;53;the dynamics of baroclinic zonal jets
54506181;2011;2044910920;4;14;59;crater flux transfer events highroad to the x line
15349617;2007;2022142046;5;23;82;properties of wide separation lensed quasars by clusters of galaxies in the sloan digital sky survey
17946529;2014;1519433720;5;0;0;exploring prime numbers and modular functions ii on the prime number via elliptic integral function
14922601;2012;2115153602;4;6;34;correlation between present day model simulation of arctic cloud radiative forcing and sea ice consistent with positive winter convective cloud feedback
118293218;2006;2064799171;5;114;28;dot tomography of the solar atmosphere vi magnetic elemants as bright points in the tomography of blue wing of halpa
195833365;1995;2963857146;2;0;1;cosmological implications of 3 he destruction on the red giant branch
118564543;2017;2964120882;3;4;46;the origin of radio pulsar polarization
208139064;2020;2991446411;3;3;77;detection of ultra high energy gamma rays from the crab nebula physical implications
119267388;2020;2920284683;2;2;15;structurally stable families of periodic solutions in sweeping processes of networks of elastoplastic springs
116974384;2004;2033716106;3;88;0;inhibition of mcf 7 breast cancer cell proliferation by 5alpha dihydrotestosterone a role for p21 cip1 waf1
11952674;2015;1409573225;3;12;31;ranking the harm of non medically used prescription opioids in the uk
16484246;1994;1486180420;3;64;27;voting and lottery drafts as efficient public goods mechanisms
56060263;2010;1515410718;9;5;34;characterization of the norepinephrine activation of adenylate cyclase suggests a role in memory affirmation pathways overexposure to epinephrine inactivates adenylate cyclase a causal pathway for stress pathologies
116983750;2015;1554113478;1;6;11;analytic results for schwinger dyson equations with a mass term
16908866;2002;1612880317;1;6;16;positivity of relativistic spin network evaluations
16382486;2006;1651206657;1;0;0;remarks on the frisch framework of hydrodynamic turbulence and the quasi lagrangian formulation
13989335;2008;1677502974;1;1;4;black hole evaporation as a nonequilibrium process
21679237;2015;1786186684;3;43;83;precision natural susy at cepc fcc ee and ilc
26299260;2016;1805798869;2;498;23;gravitational memory bms supertranslations and soft theorems
54226188;2010;1877066359;6;66;103;probing dark energy with future redshift surveys a comparison of emission line and broad band selection in the near infrared
119224444;2012;1877232773;3;6;43;on the modelling of the excesses of galaxy clusters over high mass thresholds
118060941;1992;1963587098;1;51;7;a power law formulation of laminar flow in short pipes
1350043;1998;1964870573;1;29;9;theory of connections on graded principal bundles
207066554;2013;1965499806;4;37;0;two single shot methods for locating multiple electromagnetic scatterers
9271436;2002;1966028892;1;19;39;invariants of spin three manifolds from chern simons theory and finite dimensional hopf algebras
14578591;2002;1983016559;6;62;14;estimation and approximation bounds for gradient based reinforcement learning
7279766;2009;1984144554;2;13;15;local bootstrap percolation
119170435;2011;1985712166;1;2;15;current fluctuations for independent random walks in multiple dimensions
95226332;2011;1989783873;3;57;4;equilibrium relationships for non equilibrium chemical dependencies
53485825;2015;2000160592;11;2;21;on the set of periods of sigma maps of degree 1
14832871;2015;2006245074;11;3;48;gauge extension of non abelian discrete flavor symmetry
119273022;2014;2008920644;2;20;26;local existence of solutions of self gravitating relativistic perfect fluids
15829926;2007;2013671066;3;9;38;spiral anchoring in media with multiple inhomogeneities a dynamical system approach
748344;2007;2045120550;1;9;15;semi groups and time operators for quantum unstable systems
17449576;1993;2056547215;1;7;7;banach spaces with property w
205928612;2011;2062510785;2;85;34;proof of the razumov stroganov conjecture
119706499;2012;2063622364;1;5;3;limitations on cloning in classical mechanics
16102804;2000;2095947463;2;63;36;the many faces of osp 1 32
119174099;2010;2099614772;2;120;56;exploring the conditions required to form giant planets via gravitational instability in massive protoplanetary discs
55637338;2013;2107113500;4;69;46;ordinary search engine users carrying out complex search tasks
18506693;2011;2110789320;19;123;180;the sauron project xix optical and near infrared scaling relations of nearby elliptical lenticular and sa galaxies
17517555;2003;2111224695;4;2;9;the impressive complexity in the nautilus pompilius shell
119209336;2012;2118904280;12;110;68;an active region filament studied simultaneously in the chromosphere and photosphere i magnetic structure
118457380;2010;2119969878;3;2;22;malin 1 interacting galaxy pair
15954023;2010;2132527092;1;28;22;taxation and private investment evidence for chile
16717276;1999;2138362281;3;18;0;the hst view of fr i radio galaxies evidence for non thermal nuclear sources
16311985;2004;2150156356;3;3;31;effective action and the quantum equation of motion
53581183;2012;2153255745;3;77;83;modelling pulsar glitches with realistic pinning forces a hydrodynamical approach
59420937;2012;2172094447;2;10;59;reputation social identity and social conflict
56196142;2017;2405912057;2;5;12;wealth and price distribution by diffusive approximation in a repeated prediction market
14139620;1988;98699122;2;5;0;a computationally efficient approximation of dempster shafer theory
18607430;2008;2509954740;3;24;22;dobrushin conditions and systematic scan
53452085;2018;2559172778;3;9;0;convergence and error estimates for the lagrangian based conservative spectral method for boltzmann equations
119658066;2019;2582019027;2;2;45;signatures of quantum mechanics in chaotic systems
119346135;2017;2599207329;6;10;12;a method for characterizing after pulsing and dark noise of pmts and sipms
10179635;2011;2089924599;4;134;72;patterning nanoroads and quantum dots on fluorinated graphene
119228038;2014;2608176974;2;0;1;emergent newtonian dynamics and the geometric origin of mass
92987505;2018;2785838484;3;10;121;topological defects in the georgi machacek model
3266695;2018;2792553019;4;7;40;phase space volume scaling of generalized entropies and anomalous diffusion scaling governed by corresponding non linear fokker planck equations
28611175;2019;2889452912;4;5;51;a concise frictional contact formulation based on surface potentials and isogeometric discretization
106394087;2018;2962871230;2;6;27;simple description of generalized electromagnetic and gravitational hopfions
119591264;2018;2962935176;3;3;39;pressureless euler alignment system with control
70219356;2018;2963112015;3;5;44;cuffs a gpu accelerated code for fast faraday rotation measure synthesis
119189574;2016;2963162297;3;3;31;on a possible effective four boson interaction and its implications at the upgraded lhc
21727285;2020;2963539747;2;2;28;existence of multiple periodic solutions to a semilinear wave equation with x dependent coefficients
12644730;2016;2963666454;3;4;18;the camassa holm equation as the long wave limit of the improved boussinesq equation and of a class of nonlocal wave equations
2940723;1997;2963692030;2;68;0;modified n 2 supersymmetry and fayet iliopoulos terms
119164890;2018;2963793896;1;5;27;derived a infinity algebras and their homotopies
12965853;1996;2963846445;9;6;0;the distribution of galaxies in voids
85534712;2019;2963972454;4;13;65;a machine learning approach to thermal conductivity modeling a case study on irradiated uranium molybdenum nuclear fuels
14851435;2000;2963994702;2;0;8;some results for the local subgroupoids
16451311;1996;2964122621;4;79;3;new solar models including helioseismological constraints and light element depletion
15731059;2017;2964126071;1;4;17;restricted simultaneous diophantine approximation
119154161;2012;2964239078;1;8;34;uniform approximation of the integrated density of states for long range percolation hamiltonians
119225547;2017;2964268861;2;7;15;wave propagation and homogenization in 2d and 3d lattices a semi analytical approach
14341352;2018;2964269676;2;0;1;relative definability of n generics
119694598;2020;2989848482;1;69;98;intellectual monopoly in global value chains
208910778;2020;2995844682;4;19;43;observations of solar chromospheric oscillations at 3 mm with alma
210157222;2020;3007131920;3;6;66;average radial structures of gas convection in the solar granulation
119128199;2015;3009905173;2;8;9;quantum systems and resolvent algebras
118715025;2011;2595943758;10;0;0;dust heating sources in galaxies the case of m33 herm33es
215416332;2020;3015388569;6;0;18;flux growth of srn 1irno3n 1 n 1 2 crystals
54626501;1997;2987890391;4;103;0;multiwavelength optical observations of chromospherically active binary systems 1 simultaneous h alpha na i d_1 d_2 and he i d_3 observations
3862961;2007;2169669949;3;16;93;higgs boson properties in the standard model and its supersymmetric extensions
119025987;2017;2964005928;8;29;104;spectropolarimetry of the 2012 outburst of sn 2009ip a bi polar explosion in a dense disc like csm
118612030;2012;2016344708;4;55;60;higgs decay with monophoton signature from low scale supersymmetry breaking
55461015;2004;2007660031;5;31;23;solar cycle dependence of the helium focusing cone from soho uvcs observations electron impact rates and associated pickup ions
18153765;1999;2011061066;1;11;14;parametric covariance models for shock induced stochastic processes
210064256;2017;2972328267;1;95;0;design principles of convolutional neural networks for multimedia forensics
55315898;2018;2780106184;11;25;63;polarized redundant baseline calibration for 21 cm cosmology without adding spectral structure
119161458;2013;2964239431;3;10;0;well posedness and averaging of nls with time periodic dispersion management
18744347;1991;1484276014;2;575;111;guidelines for implantation of cardiac pacemakers and antiarrhythmia devices a report of the american college of cardiology american heart association task force on assessment of diagnostic and therapeutic cardiovascular procedures committee on pacemaker implantation
119494044;2017;2736932860;1;1;28;candidate magnetic dust structures for star light polarization
84846055;2019;2975406745;3;2;42;a wkb formula for echoes
15034349;1998;2037062367;3;24;21;deformation of yangian y sl 2
119235352;2012;2597803045;1;10;77;dynamical stability of infinite homogeneous self gravitating systems and plasmas application of the nyquist method
214623515;2020;3013793911;3;5;32;resonance and stability of higher derivative theories of a derived type
118574818;2012;1924339134;2;63;48;small scale structures of dark matter and flux anomalies in quasar gravitational lenses
55225388;1998;2085270418;2;0;0;helium double photoionisation an accurate solution of a three body coulomb problem
8606148;2012;1826344399;10;30;77;red optical planet survey a new search for habitable earths in the southern sky
19236624;2018;2805968144;77;85;41;cosmograil the cosmological monitoring of gravitational lenses xvi time delays for the quadruply imaged quasar des j0408 5354 with high cadence photometric monitoring
59156967;2015;1575633472;2;1;22;the age of school shootings a sociological interpretation on masculinity
56010763;2018;2963042514;3;17;21;line driven ablation of circumstellar discs ii analysing the role of multiple resonances
10752341;2008;1986857408;2;4;29;superposition principle and the problem of additivity of the energies and momenta of distinct electromagnetic fields
119090006;2017;2615431503;2;20;107;a multiscale computational modelling approach predicts mechanisms of female sex risk in the setting of arousal induced arrhythmias
55355542;2017;2963333614;15;55;99;the large scale 3 point correlation function of the sdss boss dr12 cmass galaxies
117902714;2011;1558495542;2;2;44;relativistic two body coulomb breit hamiltonian in an external weak gravitational field
119282872;2017;2562093099;2;23;76;locally favoured structures and dynamic length scales in a simple glass former
119247179;2019;2891555408;5;24;64;an atomistic investigation of the interaction of dislocations with guinier preston zones in al cu alloys
1933914;1998;2147640427;1;473;38;type iia d branes k theory and matrix theory
155092697;2019;2946365679;1;12;20;opacity and effective field theory in anti de sitter backgrounds
118620411;2016;2962887298;5;13;69;the fe ii emission in active galactic nuclei excitation mechanisms and location of the emitting region
4958079;2018;2794401955;3;21;33;a phase field model for fluid structure interaction
442055;2016;2417735480;2;0;47;fourier spectral element approximation of the ion electron braginskii system with application to tokamak edge plasma in divertor configuration
14345384;2020;3032979685;2;3;22;encoding candlesticks as images for pattern classification using convolutional neural networks
201308160;2019;2976418092;6;22;48;discovery of tidally perturbed pulsations in the eclipsing binary u gru a crucial system for tidal asteroseismology
119239821;2017;2625473057;8;9;55;a search for tight hierarchical triple systems amongst the eclipsing binaries in the corot fields
118369056;2010;1824771960;10;114;59;the galex arecibo sdss survey iii evidence for the inside out formation of galactic discs
119175902;2019;2953977687;3;3;26;on the moduli space of wigner quasiprobability distributions for n dimensional quantum systems
119080720;2017;2963090858;2;23;44;multi parametric sensitivity analysis of the band structure for tetrachiral acoustic metamaterials
195833100;2019;2956143084;2;12;61;simulating galaxy formation in f r modified gravity matter halo and galaxy statistics
14537649;2006;1988479623;2;10;20;vortex vortex interactions in the winter stratosphere
14305296;2002;2076685623;39;31;57;the 1000 brightest hipass galaxies newly cataloged galaxies
119083826;2019;2810492011;2;93;54;constraints on binary black hole populations from ligo virgo detections
17389915;2011;1998982533;3;8;40;linear and nonlinear stability of floating viscous sheets
14490944;2009;1984748091;1;3660;68;developing the theory of formative assessment
9826651;2004;2064072132;6;55;80;resolving the stellar population of the standard elliptical galaxy ngc 3379
119208919;2019;2963116436;3;1;0;entrainment factor of individual glitch fractional moment of inertia
17761583;1999;2072933600;2;10;4;geodesic deviation equation approach to chaos
118448261;2016;2211707815;7;4;18;experimental implementation of maximally synchronizable networks
207869828;2020;2984736926;7;2;62;a swift view of x ray and uv radiation in the planet forming t tauri system pds 70
11844713;2019;2805748189;2;3;35;receiver placement for speech enhancement using sound propagation optimization
54698898;1983;2917867021;4;0;0;impact of legislation raising the legal drinking age in massachusetts from 18 to 21
40634944;2016;2265968420;3;13;61;landmark matching transformation with large deformation via n dimensional quasi conformal maps
55751454;2011;1835452403;16;67;61;the high time resolution universe pulsar survey ii discovery of five millisecond pulsars
195699646;2019;2972927689;3;4;17;mean gradient descent an optimization approach for single shot interferogram analysis
15551476;2015;2964018518;5;9;35;inverse spectral problems for schrodinger type operators with distributional matrix valued potentials
17002565;2013;2042000769;2;55;30;tera leptons shadows over sinister universe
119627570;2003;2072965071;2;3;3;conformal extension of metrics of negative curvature
86864479;2007;2137924643;3;57;67;flame treatment of low density polyethylene surface chemistry across the length scales
118871201;2015;1987073121;1;22;54;search for third generation scalar leptoquarks in the tτ channel in proton proton collisions at s 8 tev
36393213;1994;2164326338;2;63;41;effects of motion on blur discrimination
14924178;2010;2004301899;1;8;13;quantum strings in ads5 s5 and gauge string duality
125852189;2018;2809030278;7;10;27;scrape off layer power fall off length from turbulence simulations of asdex upgrade l mode
119449084;2018;2758788330;2;20;32;one dimensional qcd in thimble regularization
113401792;2017;2568237233;4;13;25;development and validation of a continuously age adjusted measure of patient condition for hospitalized children using the electronic medical record
204800918;2014;1988270923;3;10;64;community structure of skipper butterflies lepidoptera hesperiidae along elevational gradients in brazilian atlantic forest reflects vegetation type rather than altitude
5892152;2016;2350779563;165;436;144;planck intermediate results xlvii planck constraints on reionization history
202661053;2020;3028042802;5;2;37;narrow band fiber coupled single photon source
15083089;2005;2153480711;2;63;21;consistency of long sea level time series in the northern coast of spain
3508922;2017;2548468810;5;13;84;the effects of near core convective shells on the gravity modes of the subdwarf b pulsator kic 10553698a
85498151;2017;2765638505;3;8;51;regional sea level variability and trends 1960 2007 a comparison of sea level reconstructions and ocean syntheses
2518695;2005;161915871;8;0;0;energy level displacement of excited np states of kaonic hydrogen 11 pages
13158505;2007;2963670607;3;12;24;free field realization of current superalgebra gl m n k
107;2005;2273536828;5;26;0;supplement to towards a theory of scale free graphs definition properties and implications
16724681;2007;1597203239;4;77;43;photoproduction of πmesons off protons from the δ 1232 region to eγ 3 gev
84838081;2017;2737010900;5;0;0;flux line relaxation kinetics following current quenches in disordered type ii superconductors
15330979;1994;1485937831;4;81;0;the contribution of agns to the x ray background
3467686;2001;1821888604;3;217;41;limit theorems for height fluctuations in a class of discrete space and time growth models
119217095;2011;1844911167;3;54;48;blazhko rr lyrae light curves as modulated signals
58932758;2011;1846942069;43;24;21;the architecture of the hierarchical triple star koi 928 from eclipse timing variations seen in kepler photometry
118355856;2012;1855853642;3;14;42;typical density profile for warm dark matter haloes
118436499;2010;1862756473;5;223;90;abundance patterns of multiple populations in globular clusters a chemical evolution model based on yields from agb ejecta
14765778;2015;1922383028;2;2;58;on some 1 4 bps wilson t hooft loops
119869089;2014;1944608283;1;8;110;a clifford algebra based grand unification program of gravity and the standard model a review study
119514453;1996;1965826536;10;27;12;nonlinear gauge realization of spacetime symmetries including translations
15312826;2005;1986843276;3;34;15;a gluing construction for non vacuum solutions of the einstein constraint equations
13539125;2011;1989653450;3;2;23;zero threshold resolvent asymptotics of three body schrodinger operators
18545336;2008;2002979455;2;57;17;bayesian nash equilibria and bell inequalities
14998453;2005;2006721844;1;7;18;dirac operator in matrix geometry
7870142;2008;2007967524;6;27;23;jacobians with a vanishing theta null in genus 4
17112814;2009;2008698777;3;19;41;the at distribution of the z boson at hadron colliders
2511404;2009;2010982767;3;25;62;interlinked dual time feedback loops can enhance robustness to stochasticity and persistence of memory
2522583;2004;2020851807;1;363;114;generalized ensemble algorithms enhanced sampling techniques for monte carlo and molecular dynamics simulations
15805450;2004;2034925177;1;15;17;spontaneous relaxation in generalized oscillator models with glassy dynamics
15151070;2007;2048587456;3;21;18;a statistical mechanical problem in schwarzschild spacetime
9039377;2004;2067046149;2;30;28;type ia supernova models latest developments
17576379;2002;2075058001;2;186;31;superintegrability with third order integrals in quantum and classical mechanics
14219623;2009;2076303438;2;64;34;the semilinear wave equation on asymptotically euclidean manifolds
6775356;2011;2078910514;11;2;8;evolution of vulnerability to pain in interpersonal relations as a strategic trait aiding cooperation
10140678;2002;2080275361;3;166;0;trade liberalisation and export performance in selected developing countries
16162517;1997;2081156098;1;27;26;q deformed coxeter element in non simply laced affine toda field theories
117671161;2013;2084453552;1;87;25;efficient parallel coordinate descent algorithm for convex optimization problems with separable constraints application to distributed mpc
11643157;2001;2086735736;3;10;1;parity violating electron deuteron scattering
119248867;2011;2089099375;4;42;85;central exclusive meson pair production in the perturbative regime at hadron colliders
18681330;2009;2093131060;6;18;108;mock galaxy redshift catalogues from simulations implications for pan starrs1
119355093;2008;2096169821;4;5;26;on fox spaces and jacobi identities
910443;2009;2102694518;4;72;47;the radial velocity tatooine search for circumbinary planets planet detection limits for a sample of double lined binary stars initial results from keck i hires shane cat hamspec and tng sarg observations
14815740;2004;2109903913;2;12;19;scaling limits for beam wave propagation in atmospheric turbulence
14111244;2009;2134491728;1;19;41;kirmes kernel based identification of regulatory modules in euchromatic sequences
18001122;1994;2122512096;4;108;16;linear r matrix algebra for classical separable systems
2232321;2002;2133007034;3;2;2;random wandering around homoclinic like manifolds in a symplectic map chain
15029149;2013;2136986482;1;17;27;multivariate vars for operational risk capital computation a vine structure approach
15948868;2004;2155292009;9;20;19;on the nash bargaining solution with noise
21744940;1998;2155880886;2;12;15;phase transition in a self gravitating planar gas
17675663;2007;2156516412;2;70;68;star formation in galaxies along the pisces cetus supercluster filaments
365455;2012;2160931504;1;281;140;exploring the role of axions and other wisps in the dark universe
118623737;2014;2169679595;2;0;18;dark energy with logarithmic cosmological fluid
10259539;2000;2171470255;4;3;1;microlensing of multiply imaged compact radio sources evidence for compact halo objects in the disk galaxy of b1600 434
56323059;2015;2206053468;3;35;54;anisotropic expansion and snia an open issue
118592691;2017;2295259224;1;0;25;one family walking technicolor in light of lhc run ii
119207177;2018;2539626773;7;4;53;higher curvature corrections to holographic entanglement with momentum dissipation
56457426;2017;2564267613;3;4;19;density economies and transport geography evidence from the container shipping industry
16085129;2010;2592641288;7;2;41;the embedding method beyond the single channel case two mode and hubbard chains
119190134;2017;2730850987;6;11;57;a ground based proper motion study of 12 nearby globular clusters
202583477;2018;2788354337;9;137;94;entrepreneurship contribution to the three pillars of sustainable development what does the evidence really say
49668274;2018;2803268716;2;11;65;a group theoretical approach to enumerating magnetoelectric and multiferroic couplings in perovskites
55628715;2018;2888034987;3;41;82;effect of salt concentration on dielectric properties of li ion conducting blend polymer electrolytes
85525914;2017;2605762100;2;67;37;how the growing gap in life expectancy may affect retirement benefits and reforms
54646223;2019;2942948694;5;4;45;long wavelength fluctuations and static correlations in quasi 2d colloidal suspensions
119101606;2019;2950223908;2;1;0;scale symmetry and weinberg s no go theorem in the cosmological constant problem
16213678;2001;2951230876;4;31;20;time evolution of cosmic ray modified plane shocks
119395915;2019;2951443625;11;12;48;valley polarization of exciton polaritons in monolayer wse2 in a tunable microcavity
119479526;2019;2951794080;3;13;46;bayesian strategies for uncertainty quantification of the thermodynamic properties of materials
99902017;2016;2962689223;2;7;15;some comments on the electrostatic forces between circular electrodes
119628392;2012;2962770425;2;9;22;a classification of two dimensional integrable mappings and rational elliptic surfaces
119676856;2015;2962901482;4;25;53;on form factor expansions for the xxz chain in the massive regime
16223714;2003;2962911356;2;5;60;one loop corrections to polarization observables
17697652;2010;2963023176;4;11;45;deformation quantization of surjective submersions and principal fibre bundles
119254351;2010;2963249394;1;3;4;supersymmetric dark energy
67852143;2014;2963294121;2;4;8;pattern formation and dynamic transition for magnetohydrodynamic convection
119706975;2018;2963406139;1;4;44;weak differentiability of wiener functionals and occupation times
119319018;2019;2963426136;3;16;29;wave propagation with irregular dissipation and applications to acoustic problems and shallow waters
118556422;2017;2963524076;1;0;15;closed geodesics and bounded gaps
119588157;2017;2963613464;1;2;16;andoyer construction for hill and delaunay variables
119115453;2012;2963650687;1;94;37;classification of inductive limits of 1 dimensional nccw complexes
119133732;2018;2963700619;1;3;38;point counting on curves using a gonality preserving lift
613927;2006;2963927206;3;30;15;integrable systems and modular forms of level 2
8120333;2018;2963938570;2;3;0;optimization of the lowest eigenvalue for leaky star graphs
122882729;2014;2963942786;1;11;0;on special relativity root cause of the problems with lorentz transformation
119304914;2015;2964171406;2;9;17;splitting families of sets in zfc
